Time,Message,Battery V,Last TX Dur ms,Temp C,Hum %,Status,Notes
2023-10-14 05:39:00,1,4.47,0.0,20.67,32,0x0,
2023-10-28 11:36:27,2,3.28,4.27,19.56,33,0x0,
2023-10-28 12:36:27,3,3.22,4.27,-1.15,95,0x0,
2023-10-28 13:36:27,4,3.32,4.27,-0.88,97,0x4,SD_FILE_ENTRY_WRITE_ERROR
2023-10-28 14:36:27,5,3.33,4.27,-1.15,98,0x0,
2023-10-28 15:36:27,6,3.34,4.27,-1.53,98,0x0,
2023-10-28 16:36:27,7,3.33,4.28,-1.82,98,0x0,
2023-10-28 17:36:27,8,3.33,4.27,-1.98,98,0x0,
2023-10-28 18:36:27,9,3.33,4.27,-2.2,98,0x0,
2023-10-28 19:36:27,10,3.33,4.27,-2.45,98,0x0,
2023-10-28 20:36:27,11,3.33,4.28,-2.82,98,0x0,
2023-10-28 21:36:27,12,3.34,4.27,-3.22,97,0x0,
2023-10-28 22:36:27,13,3.34,4.27,-3.63,97,0x0,
2023-10-28 23:36:27,14,3.34,4.27,-4.01,97,0x0,
2023-10-29 00:36:27,15,3.34,4.27,-4.44,96,0x0,
2023-10-29 01:36:27,16,3.34,4.27,-4.86,96,0x0,
2023-10-29 02:36:27,17,3.33,4.28,-5.13,96,0x0,
2023-10-29 03:36:27,18,3.33,4.27,-5.4,96,0x0,
2023-10-29 04:36:27,19,3.34,4.27,-5.46,96,0x0,
2023-10-29 05:36:27,20,3.34,4.27,-5.03,96,0x0,
2023-10-29 06:36:27,21,3.34,4.27,-4.41,97,0x0,
2023-10-29 07:36:27,22,3.34,4.27,-3.73,97,0x0,
2023-10-29 08:36:27,23,3.34,4.27,-3.12,98,0x0,
2023-10-29 09:36:27,24,3.34,4.27,-2.62,98,0x0,
2023-10-29 10:36:27,25,3.34,4.27,-2.28,98,0x2,RFM95_NO_REPLY
2023-10-29 11:36:27,26,3.35,4.27,-2.07,99,0x0,
2023-10-29 12:36:27,27,3.35,4.27,-2.0,99,0x0,
2023-10-29 14:36:27,29,3.35,4.27,-2.27,99,0x0,
2023-10-29 15:36:27,30,3.34,4.27,-2.55,99,0x0,
2023-10-29 16:36:27,31,3.34,4.27,-2.92,98,0x0,
2023-10-29 17:36:27,32,3.34,4.28,-3.32,98,0x0,
2023-10-29 18:36:27,33,3.34,4.27,-3.7,98,0x0,
2023-10-29 19:36:27,34,3.34,4.27,-4.08,97,0x0,
2023-10-29 20:36:27,35,3.34,4.27,-4.42,97,0x0,
2023-10-29 21:36:27,36,3.34,4.28,-4.76,97,0x0,
2023-10-29 22:36:27,37,3.33,4.27,-5.02,97,0x0,
2023-10-29 23:36:27,38,3.33,4.27,-5.3,96,0x0,
2023-10-30 00:36:27,39,3.33,4.27,-5.53,96,0x0,
2023-10-30 01:36:27,40,3.34,4.28,-5.71,96,0x0,
2023-10-30 02:36:27,41,3.33,4.27,-5.9,96,0x0,
2023-10-30 03:36:27,42,3.33,4.27,-6.04,96,0x0,
2023-10-30 04:36:27,43,3.33,4.27,-5.84,96,0x0,
2023-10-30 05:36:27,44,3.34,4.27,-5.24,97,0x0,
2023-10-30 06:36:27,45,3.34,4.27,-4.41,97,0x0,
2023-10-30 07:36:27,46,3.35,4.28,-3.57,98,0x0,
2023-10-30 08:36:27,47,3.35,4.27,-2.72,99,0x0,
2023-10-30 09:36:27,48,3.36,4.27,-2.04,99,0x0,
2023-10-30 10:36:27,49,3.36,4.27,-1.56,99,0x2,RFM95_NO_REPLY
2023-10-30 11:36:27,50,3.36,4.27,-1.24,100,0x0,
2023-10-30 12:36:27,51,3.36,4.28,-1.11,100,0x0,
2023-10-30 13:36:27,52,3.36,4.27,-1.16,100,0x0,
2023-10-30 14:36:27,53,3.36,4.27,-1.35,100,0x0,
2023-10-30 15:36:27,54,3.36,4.28,-1.59,100,0x0,
2023-10-30 16:36:27,55,3.36,4.27,-1.87,100,0x0,
2023-10-30 17:36:27,56,3.36,4.27,-2.18,100,0x0,
2023-10-30 18:36:27,57,3.36,4.28,-2.54,99,0x0,
2023-10-30 19:36:27,58,3.36,4.27,-2.87,99,0x0,
2023-10-30 20:36:27,59,3.36,4.27,-3.13,99,0x0,
2023-10-30 21:36:27,60,3.36,4.27,-3.42,98,0x0,
2023-10-30 22:36:27,61,3.36,4.28,-3.69,98,0x0,
2023-10-30 23:36:27,62,3.36,4.27,-3.95,98,0x0,
2023-10-31 00:36:27,63,3.36,4.27,-4.23,98,0x0,
2023-10-31 01:36:27,64,3.36,4.27,-4.48,97,0x0,
2023-10-31 02:36:27,65,3.35,4.28,-4.69,97,0x0,
2023-10-31 03:36:27,66,3.35,4.27,-4.88,97,0x0,
2023-10-31 04:36:27,67,3.36,4.27,-4.69,97,0x0,
2023-10-31 05:36:27,68,3.36,4.27,-3.98,98,0x0,
2023-10-31 06:36:27,69,3.37,4.28,-3.03,99,0x0,
2023-10-31 07:36:27,70,3.38,4.27,-2.24,99,0x0,
2023-10-31 09:36:27,72,3.38,4.27,-0.62,100,0x0,
2023-10-31 10:36:27,73,3.38,4.27,-0.38,100,0x2,RFM95_NO_REPLY
2023-10-31 11:36:27,74,3.39,4.27,-0.16,100,0x0,
2023-10-31 12:36:27,75,3.39,4.28,-0.14,100,0x0,
2023-10-31 13:36:27,76,3.39,4.27,-0.17,100,0x0,
2023-10-31 14:36:27,77,3.4,4.27,-0.16,100,0x0,
2023-10-31 15:36:27,78,3.39,4.27,-0.19,100,0x0,
2023-10-31 16:36:27,79,3.38,4.27,-0.19,100,0x0,
2023-10-31 17:36:27,80,3.38,4.28,-0.2,100,0x0,
2023-10-31 18:36:27,81,3.38,4.27,-0.24,100,0x0,
2023-10-31 19:36:27,82,3.38,4.27,-0.43,100,0x0,
2023-10-31 20:36:27,83,3.38,4.28,-0.54,100,0x0,
2023-10-31 21:36:27,84,3.38,4.27,-0.64,100,0x0,
2023-10-31 22:36:27,85,3.38,4.27,-0.78,100,0x0,
2023-10-31 23:36:27,86,3.38,4.28,-1.04,100,0x0,
2023-11-01 00:36:27,87,3.38,4.27,-1.24,100,0x0,
2023-11-01 01:36:27,88,3.38,4.27,-1.48,100,0x0,
2023-11-01 02:36:27,89,3.38,4.27,-1.82,100,0x0,
2023-11-01 03:36:27,90,3.38,4.27,-2.17,100,0x0,
2023-11-01 04:36:27,91,3.38,4.27,-2.17,100,0x0,
2023-11-01 05:36:27,92,3.39,4.27,-1.76,100,0x0,
2023-11-01 06:36:27,93,3.4,4.27,-1.26,100,0x0,
2023-11-01 07:36:27,94,3.4,4.27,-0.79,100,0x0,
2023-11-01 08:36:27,95,3.4,4.27,-0.2,100,0x0,
2023-11-01 09:36:27,96,3.4,4.27,-0.16,100,0x0,
2023-11-01 10:36:27,97,3.39,4.27,-0.16,100,0x2,RFM95_NO_REPLY
2023-11-01 11:36:27,98,3.4,4.27,-0.16,100,0x0,
2023-11-01 12:36:27,99,3.4,4.27,-0.14,100,0x0,
2023-11-01 13:36:27,100,3.4,4.27,-0.16,100,0x0,
2023-11-01 14:36:27,101,3.4,4.27,-0.17,100,0x0,
2023-11-01 15:36:27,102,3.4,4.27,-0.14,100,0x0,
2023-11-01 16:36:27,103,3.4,4.27,-0.17,100,0x0,
2023-11-01 17:36:27,104,3.41,4.28,-0.16,100,0x0,
2023-11-01 18:36:27,105,3.4,4.27,-0.17,100,0x0,
2023-11-01 19:36:27,106,3.4,4.27,-0.19,100,0x0,
2023-11-01 20:36:27,107,3.41,4.27,-0.17,100,0x0,
2023-11-01 21:36:27,108,3.4,4.27,-0.16,100,0x0,
2023-11-01 22:36:27,109,3.4,4.27,-0.14,100,0x0,
2023-11-01 23:36:27,110,3.4,4.27,-0.17,100,0x0,
2023-11-02 00:36:27,111,3.41,4.27,-0.17,100,0x0,
2023-11-02 01:36:27,112,3.4,4.28,-0.17,100,0x0,
2023-11-02 02:36:27,113,3.4,4.27,-0.19,100,0x0,
2023-11-02 03:36:27,114,3.41,4.27,-0.17,100,0x0,
2023-11-02 04:36:27,115,3.4,4.27,-0.17,100,0x0,
2023-11-02 05:36:27,116,3.41,4.27,-0.16,100,0x0,
2023-11-02 06:36:27,117,3.41,4.27,-0.14,100,0x0,
2023-11-02 07:36:27,118,3.41,4.27,-0.16,100,0x0,
2023-11-02 08:36:27,119,3.41,4.28,-0.14,100,0x0,
2023-11-02 09:36:27,120,3.41,4.27,-0.14,100,0x0,
2023-11-02 10:36:27,121,3.41,4.27,-0.14,100,0x2,RFM95_NO_REPLY
2023-11-02 11:36:27,122,3.41,4.28,-0.16,100,0x0,
2023-11-02 12:36:27,123,3.41,4.27,-0.19,100,0x0,
2023-11-02 13:36:27,124,3.41,4.27,-0.16,100,0x0,
2023-11-02 14:36:27,125,3.41,4.27,-0.13,100,0x0,
2023-11-02 15:36:27,126,3.41,4.28,-0.14,100,0x0,
2023-11-02 16:36:27,127,3.41,4.27,-0.16,100,0x0,
2023-11-02 17:36:27,128,3.41,4.27,-0.16,100,0x0,
2023-11-02 18:36:27,129,3.41,4.27,-0.16,100,0x0,
2023-11-02 19:36:27,130,3.41,4.27,-0.16,100,0x0,
2023-11-02 20:36:27,131,3.41,4.28,-0.16,100,0x0,
2023-11-02 21:36:27,132,3.41,4.27,-0.16,100,0x0,
2023-11-02 22:36:27,133,3.41,4.27,-0.16,100,0x0,
2023-11-02 23:36:27,134,3.41,4.27,-0.16,100,0x0,
2023-11-03 00:36:27,135,3.41,4.27,-0.16,100,0x0,
2023-11-03 01:36:27,136,3.41,4.28,-0.16,100,0x0,
2023-11-03 02:36:27,137,3.41,4.27,-0.16,100,0x0,
2023-11-03 03:36:27,138,3.42,4.27,-0.16,100,0x0,
2023-11-03 04:36:27,139,3.43,4.28,-0.17,100,0x0,
2023-11-03 05:36:27,140,3.44,4.27,-0.13,100,0x0,
2023-11-03 06:36:27,141,3.43,4.27,-0.14,100,0x0,
2023-11-03 07:36:27,142,3.43,4.28,-0.14,100,0x0,
2023-11-03 08:36:27,143,3.44,4.27,-0.1,100,0x0,
2023-11-03 09:36:27,144,3.45,4.27,1.1,100,0x0,
2023-11-03 11:36:27,146,3.44,4.27,3.81,100,0x0,
2023-11-03 12:36:27,147,3.42,4.27,1.54,100,0x0,
2023-11-03 13:36:27,148,3.41,4.27,-0.27,100,0x0,
2023-11-03 14:36:27,149,3.41,4.27,-0.19,100,0x0,
2023-11-03 15:36:27,150,3.4,4.27,-0.58,100,0x0,
2023-11-03 16:36:27,151,3.4,4.28,-1.24,100,0x0,
2023-11-03 17:36:27,152,3.4,4.27,-1.86,100,0x0,
2023-11-03 18:36:27,153,3.4,4.27,-2.27,100,0x0,
2023-11-03 19:36:27,154,3.39,4.27,-2.43,100,0x0,
2023-11-03 20:36:27,155,3.4,4.28,-2.82,100,0x0,
2023-11-03 21:36:27,156,3.39,4.27,-3.05,100,0x0,
2023-11-03 22:36:27,157,3.39,4.27,-3.46,100,0x0,
2023-11-03 23:36:27,158,3.38,4.27,-3.93,99,0x0,
2023-11-04 00:36:27,159,3.39,4.27,-2.6,100,0x0,
2023-11-04 01:36:27,160,3.41,4.28,-1.73,100,0x0,
2023-11-04 02:36:27,161,3.41,4.27,-1.56,100,0x0,
2023-11-04 03:36:27,162,3.42,4.27,-0.45,100,0x0,
2023-11-04 04:36:27,163,3.43,4.28,-0.13,100,0x0,
2023-11-04 05:36:27,164,3.44,4.27,1.9,100,0x0,
2023-11-04 06:36:27,165,3.45,4.27,3.35,100,0x0,
2023-11-04 07:36:27,166,3.46,4.27,4.8,100,0x0,
2023-11-04 08:36:27,167,3.45,4.27,6.33,100,0x0,
2023-11-04 09:36:27,168,3.46,4.27,7.23,100,0x0,
2023-11-04 10:36:27,169,3.45,4.27,6.69,100,0x2,RFM95_NO_REPLY
2023-11-04 11:36:27,170,3.44,4.27,5.81,100,0x0,
2023-11-04 12:36:27,171,3.43,4.28,5.29,100,0x0,
2023-11-04 13:36:27,172,3.44,4.27,5.13,100,0x0,
2023-11-04 15:36:27,174,3.43,4.28,4.04,100,0x0,
2023-11-04 16:36:27,175,3.43,4.27,2.83,100,0x0,
2023-11-04 17:36:27,176,3.42,4.27,2.59,100,0x0,
2023-11-04 18:36:27,177,3.43,4.27,3.43,100,0x0,
2023-11-04 19:36:27,178,3.43,4.27,2.44,100,0x0,
2023-11-04 20:36:27,179,3.43,4.27,2.99,100,0x0,
2023-11-04 21:36:27,180,3.44,4.27,4.42,100,0x0,
2023-11-04 22:36:27,181,3.43,4.28,3.83,100,0x0,
2023-11-04 23:36:27,182,3.44,4.27,4.48,100,0x0,
2023-11-05 00:36:27,183,3.43,4.27,4.46,100,0x0,
2023-11-05 01:36:27,184,3.44,4.27,3.7,100,0x0,
2023-11-05 01:36:27,185,3.43,4.28,3.42,100,0x0,
2023-11-05 02:36:27,186,3.44,4.27,3.83,100,0x0,
2023-11-05 03:36:27,187,3.44,4.27,4.48,100,0x0,
2023-11-05 04:36:27,188,3.46,4.27,7.55,100,0x0,
2023-11-05 05:36:27,189,3.47,4.28,9.35,100,0x0,
2023-11-05 06:36:27,190,3.45,4.27,6.95,100,0x0,
2023-11-05 07:36:27,191,3.46,4.27,7.74,100,0x0,
2023-11-05 08:36:27,192,3.45,4.27,7.8,100,0x0,
2023-11-05 09:36:27,193,3.45,4.27,6.73,100,0x2,RFM95_NO_REPLY
2023-11-05 10:36:27,194,3.39,4.27,5.17,100,0x0,
2023-11-05 11:36:27,195,3.41,4.27,3.02,100,0x0,
2023-11-05 12:36:27,196,3.42,4.27,2.42,100,0x0,
2023-11-05 13:36:27,197,3.42,4.28,-0.05,100,0x0,
2023-11-05 14:36:27,198,3.41,4.27,-0.92,100,0x0,
2023-11-05 15:36:27,199,3.42,4.27,-0.45,100,0x0,
2023-11-05 16:36:27,200,3.41,4.28,-1.56,100,0x0,
2023-11-05 17:36:27,201,3.41,4.27,-1.24,100,0x0,
2023-11-05 18:36:27,202,3.41,4.27,-1.16,100,0x0,
2023-11-05 19:36:27,203,3.41,4.28,-1.45,100,0x0,
2023-11-05 20:36:27,204,3.41,4.27,-1.12,100,0x0,
2023-11-05 21:36:27,205,3.41,4.27,-0.58,100,0x0,
2023-11-05 22:36:27,206,3.41,4.28,-0.48,100,0x0,
2023-11-05 23:36:27,207,3.42,4.27,-1.22,100,0x0,
2023-11-06 00:36:27,208,3.41,4.27,-1.25,100,0x0,
2023-11-06 01:36:27,209,3.41,4.28,-2.01,100,0x0,
2023-11-06 02:36:27,210,3.42,4.27,-0.1,100,0x0,
2023-11-06 03:36:27,211,3.42,4.27,5.74,100,0x0,
2023-11-06 04:36:27,212,3.42,4.27,8.56,100,0x0,
2023-11-06 05:36:27,213,3.43,4.28,8.66,100,0x0,
2023-11-06 06:36:27,214,3.43,4.27,8.24,100,0x0,
2023-11-06 07:36:27,215,3.43,4.27,7.26,100,0x0,
2023-11-06 08:36:27,216,3.43,4.27,8.66,96,0x0,
2023-11-06 09:36:27,217,3.44,4.27,4.96,100,0x2,RFM95_NO_REPLY
2023-11-06 10:36:27,218,3.43,4.28,4.12,100,0x0,
2023-11-06 11:36:27,219,3.43,4.27,3.77,100,0x0,
2023-11-06 12:36:27,220,3.43,4.27,2.4,100,0x0,
2023-11-06 13:36:27,221,3.43,4.27,2.45,100,0x0,
2023-11-06 14:36:27,222,3.43,4.27,0.71,100,0x0,
2023-11-06 15:36:27,223,3.43,4.27,1.38,100,0x0,
2023-11-06 16:36:27,224,3.43,4.28,0.0,100,0x0,
2023-11-06 17:36:27,225,3.43,4.27,-0.16,100,0x0,
2023-11-06 18:36:27,226,3.43,4.27,-0.37,100,0x0,
2023-11-06 19:36:27,227,3.43,4.27,-0.6,100,0x0,
2023-11-06 20:36:27,228,3.42,4.27,-0.58,100,0x0,
2023-11-06 21:36:27,229,3.42,4.27,-0.84,100,0x0,
2023-11-06 22:36:27,230,3.43,4.27,-1.25,100,0x0,
2023-11-06 23:36:27,231,3.43,4.27,-1.89,100,0x0,
2023-11-07 00:36:27,232,3.42,4.28,-1.74,100,0x0,
2023-11-07 01:36:27,233,3.42,4.27,-0.92,100,0x0,
2023-11-07 02:36:27,234,3.42,4.27,0.01,100,0x0,
2023-11-07 03:36:27,235,3.43,4.27,1.59,100,0x0,
2023-11-07 04:36:27,236,3.43,4.27,5.31,100,0x0,
2023-11-07 05:36:27,237,3.44,4.27,4.92,100,0x0,
2023-11-07 06:36:27,238,3.44,4.27,7.34,100,0x0,
2023-11-07 07:36:27,239,3.44,4.28,4.76,100,0x0,
2023-11-07 08:36:27,240,3.43,4.27,5.0,100,0x0,
2023-11-07 09:36:27,241,3.44,4.27,5.67,100,0x2,RFM95_NO_REPLY
2023-11-07 10:36:27,242,3.43,4.28,3.13,100,0x0,
2023-11-07 11:36:27,243,3.43,4.27,1.02,100,0x0,
2023-11-07 12:36:27,244,3.43,4.27,-0.55,100,0x0,
2023-11-07 13:36:27,245,3.43,4.27,0.65,100,0x0,
2023-11-07 14:36:27,246,3.43,4.28,0.42,100,0x0,
2023-11-07 15:36:27,247,3.43,4.27,0.55,100,0x0,
2023-11-07 16:36:27,248,3.43,4.27,0.27,100,0x0,
2023-11-07 17:36:27,249,3.43,4.27,0.13,100,0x0,
2023-11-07 18:36:27,250,3.43,4.27,-0.17,100,0x0,
2023-11-07 19:36:27,251,3.43,4.27,-0.26,100,0x0,
2023-11-07 20:36:27,252,3.43,4.27,-0.99,100,0x0,
2023-11-07 21:36:27,253,3.44,4.28,-1.11,100,0x0,
2023-11-07 22:36:27,254,3.43,4.27,-0.91,100,0x0,
2023-11-07 23:36:27,255,3.43,4.27,-0.57,100,0x0,
2023-11-08 00:36:27,256,3.43,4.27,-0.65,100,0x0,
2023-11-08 01:36:27,257,3.43,4.27,-1.43,100,0x0,
2023-11-08 02:36:27,258,3.43,4.28,-1.77,100,0x0,
2023-11-08 03:36:27,259,3.43,4.27,-0.17,100,0x0,
2023-11-08 04:36:27,260,3.42,4.27,0.68,100,0x0,
2023-11-08 05:36:27,261,3.43,4.28,3.81,100,0x0,
2023-11-08 06:36:27,262,3.44,4.27,4.0,100,0x0,
2023-11-08 07:36:27,263,3.44,4.27,5.09,100,0x0,
2023-11-08 08:36:27,264,3.44,4.28,3.13,100,0x0,
2023-11-08 09:36:27,265,3.43,4.27,0.11,100,0x2,RFM95_NO_REPLY
2023-11-08 10:36:27,266,3.43,4.27,-0.75,100,0x0,
2023-11-08 11:36:27,267,3.43,4.28,-0.93,100,0x0,
2023-11-08 12:36:27,268,3.43,4.27,-2.04,100,0x0,
2023-11-08 13:36:27,269,3.43,4.27,-2.51,100,0x0,
2023-11-08 14:36:27,270,3.43,4.27,-2.72,100,0x0,
2023-11-08 15:36:27,271,3.43,4.27,-3.49,100,0x0,
2023-11-08 16:36:27,272,3.43,4.27,-4.4,100,0x0,
2023-11-08 17:36:27,273,3.43,4.27,-4.73,99,0x0,
2023-11-08 18:36:27,274,3.43,4.28,-5.77,99,0x0,
2023-11-08 19:36:27,275,3.42,4.27,-6.22,98,0x0,
2023-11-08 20:36:27,276,3.43,4.27,-6.53,98,0x0,
2023-11-08 21:36:27,277,3.42,4.27,-7.43,97,0x0,
2023-11-08 22:36:27,278,3.42,4.27,-7.24,96,0x0,
2023-11-08 23:36:27,279,3.42,4.28,-7.71,95,0x0,
2023-11-09 00:36:27,280,3.42,4.27,-8.35,95,0x0,
2023-11-09 01:36:27,281,3.42,4.27,-8.38,94,0x0,
2023-11-09 02:36:27,282,3.42,4.28,-3.5,98,0x0,
2023-11-09 03:36:27,283,3.43,4.27,0.14,97,0x0,
2023-11-09 04:36:27,284,3.43,4.27,2.27,96,0x0,
2023-11-09 05:36:27,285,3.43,4.27,2.86,94,0x0,
2023-11-09 06:36:27,286,3.43,4.27,3.09,93,0x0,
2023-11-09 07:36:27,287,3.43,4.28,5.19,90,0x0,
2023-11-09 08:36:27,288,3.43,4.27,1.94,95,0x0,
2023-11-09 09:36:27,289,3.43,4.27,1.33,92,0x2,RFM95_NO_REPLY
2023-11-09 10:36:27,290,3.43,4.27,-0.6,91,0x0,
2023-11-09 11:36:27,291,3.43,4.27,-1.64,87,0x0,
2023-11-09 12:36:27,292,3.43,4.27,-2.35,89,0x0,
2023-11-09 13:36:27,293,3.43,4.27,-2.75,90,0x0,
2023-11-09 14:36:27,294,3.43,4.27,-3.67,90,0x0,
2023-11-09 15:36:27,295,3.43,4.27,-3.86,89,0x0,
2023-11-09 16:36:27,296,3.43,4.28,-3.83,90,0x0,
2023-11-09 17:36:27,297,3.43,4.27,-4.3,90,0x0,
2023-11-09 18:36:27,298,3.43,4.27,-5.16,90,0x0,
2023-11-09 19:36:27,299,3.43,4.27,-4.9,90,0x0,
2023-11-09 20:36:27,300,3.43,4.27,-4.61,91,0x0,
2023-11-09 21:36:27,301,3.43,4.27,-3.47,91,0x0,
2023-11-09 22:36:27,302,3.43,4.27,-4.79,91,0x0,
2023-11-09 23:36:27,303,3.43,4.28,-3.66,94,0x0,
2023-11-10 00:36:27,304,3.43,4.27,-3.22,91,0x0,
2023-11-10 01:36:27,305,3.43,4.27,-2.81,90,0x0,
2023-11-10 02:36:27,306,3.43,4.27,-0.75,92,0x0,
2023-11-10 03:36:27,307,3.43,4.28,0.28,90,0x0,
2023-11-10 04:36:27,308,3.43,4.28,1.77,84,0x0,
2023-11-10 05:36:27,309,3.43,4.27,1.87,75,0x0,
2023-11-10 06:36:27,310,3.44,4.27,3.22,78,0x0,
2023-11-10 07:36:27,311,3.44,4.27,2.97,78,0x0,
2023-11-10 08:36:27,312,3.44,4.27,1.98,83,0x0,
2023-11-10 09:36:27,313,3.44,4.27,2.33,81,0x2,RFM95_NO_REPLY
2023-11-10 10:36:27,314,3.44,4.27,0.14,93,0x0,
2023-11-10 11:36:27,315,3.44,4.27,-0.72,94,0x0,
2023-11-10 12:36:27,316,3.44,4.28,-1.45,94,0x0,
2023-11-10 13:36:27,317,3.43,4.27,-2.67,90,0x0,
2023-11-10 14:36:27,318,3.43,4.27,-3.22,91,0x0,
2023-11-10 15:36:27,319,3.44,4.28,-2.85,91,0x0,
2023-11-10 16:36:27,320,3.43,4.27,-2.35,93,0x0,
2023-11-10 17:36:27,321,3.43,4.27,-2.55,94,0x0,
2023-11-10 18:36:27,322,3.44,4.28,-2.44,94,0x0,
2023-11-10 19:36:27,323,3.44,4.27,-1.96,94,0x0,
2023-11-10 20:36:27,324,3.44,4.27,-1.8,91,0x0,
2023-11-10 21:36:27,325,3.44,4.28,-1.24,92,0x0,
2023-11-10 22:36:27,326,3.44,4.27,-1.69,92,0x0,
2023-11-10 23:36:27,327,3.44,4.27,-1.07,92,0x0,
2023-11-11 00:36:27,328,3.44,4.27,-0.77,88,0x0,
2023-11-11 01:36:27,329,3.44,4.27,-0.47,92,0x0,
2023-11-11 02:36:27,330,3.44,4.27,0.09,89,0x0,
2023-11-11 03:36:27,331,3.44,4.27,3.7,82,0x0,
2023-11-11 04:36:27,332,3.44,4.28,7.46,78,0x0,
2023-11-11 05:36:27,333,3.44,4.27,6.76,73,0x0,
2023-11-11 06:36:27,334,3.44,4.27,8.7,76,0x0,
2023-11-11 07:36:27,335,3.45,4.27,11.13,68,0x0,
2023-11-11 08:36:27,336,3.45,4.28,8.97,70,0x0,
2023-11-11 09:36:27,337,3.45,4.27,7.52,68,0x2,RFM95_NO_REPLY
2023-11-11 10:36:27,338,3.45,4.27,5.31,74,0x0,
2023-11-11 11:36:27,339,3.45,4.27,3.2,81,0x0,
2023-11-11 12:36:27,340,3.45,4.27,3.43,78,0x0,
2023-11-11 13:36:27,341,3.45,4.27,3.31,77,0x0,
2023-11-11 14:36:27,342,3.45,4.27,2.07,79,0x0,
2023-11-11 15:36:27,343,3.45,4.28,0.86,80,0x0,
2023-11-11 16:36:27,344,3.45,4.27,0.33,83,0x0,
2023-11-11 17:36:27,345,3.45,4.27,-0.3,83,0x0,
2023-11-11 18:36:27,346,3.45,4.28,-1.45,85,0x0,
2023-11-11 19:36:27,347,3.44,4.27,-1.45,87,0x0,
2023-11-11 20:36:27,348,3.44,4.27,-1.79,87,0x0,
2023-11-11 21:36:27,349,3.44,4.27,-1.11,86,0x0,
2023-11-11 22:36:27,350,3.44,4.27,-1.8,88,0x0,
2023-11-11 23:36:27,351,3.44,4.27,-1.97,87,0x0,
2023-11-12 00:36:27,352,3.44,4.27,-1.79,87,0x0,
2023-11-12 01:36:27,353,3.44,4.27,-2.47,88,0x0,
2023-11-12 02:36:27,354,3.44,4.27,0.62,88,0x0,
2023-11-12 03:36:27,355,3.44,4.27,5.15,73,0x0,
2023-11-12 04:36:27,356,3.45,4.27,7.84,58,0x0,
2023-11-12 05:36:27,357,3.46,4.27,9.62,57,0x0,
2023-11-12 06:36:27,358,3.46,4.28,10.33,57,0x0,
2023-11-12 07:36:27,359,3.46,4.27,11.14,51,0x0,
2023-11-12 08:36:27,360,3.46,4.27,7.64,61,0x0,
2023-11-12 09:36:27,361,3.46,4.27,8.59,59,0x2,RFM95_NO_REPLY
2023-11-12 10:36:27,362,3.45,4.27,3.9,69,0x0,
2023-11-12 11:36:27,363,3.45,4.28,0.49,73,0x0,
2023-11-12 12:36:27,364,3.44,4.27,-0.98,77,0x0,
2023-11-12 13:36:27,365,3.44,4.27,-1.74,80,0x0,
2023-11-12 14:36:27,366,3.44,4.27,-1.32,80,0x0,
2023-11-12 15:36:27,367,3.44,4.27,-1.08,80,0x0,
2023-11-12 16:36:27,368,3.44,4.28,-1.12,83,0x0,
2023-11-12 17:36:27,369,3.44,4.27,-1.04,83,0x0,
2023-11-12 18:36:27,370,3.45,4.27,-1.93,84,0x0,
2023-11-12 19:36:27,371,3.45,4.28,-1.72,86,0x0,
2023-11-12 20:36:27,372,3.44,4.27,-2.25,87,0x0,
2023-11-12 21:36:27,373,3.45,4.27,-2.62,87,0x0,
2023-11-12 22:36:27,374,3.45,4.28,-1.89,87,0x0,
2023-11-12 23:36:27,375,3.44,4.27,-1.87,88,0x0,
2023-11-13 00:36:27,376,3.45,4.27,-1.77,88,0x0,
2023-11-13 01:36:27,377,3.45,4.27,-1.94,89,0x0,
2023-11-13 02:36:27,378,3.44,4.27,-1.29,89,0x0,
2023-11-13 03:36:27,379,3.44,4.28,1.05,90,0x0,
2023-11-13 04:36:27,380,3.44,4.27,4.12,76,0x0,
2023-11-13 05:36:27,381,3.45,4.27,5.95,68,0x0,
2023-11-13 06:36:27,382,3.45,4.28,9.47,58,0x0,
2023-11-13 07:36:27,383,3.46,4.27,13.07,53,0x0,
2023-11-13 08:36:27,384,3.46,4.27,9.84,56,0x0,
2023-11-13 09:36:27,385,3.46,4.27,8.02,59,0x2,RFM95_NO_REPLY
2023-11-13 10:36:27,386,3.46,4.27,4.17,68,0x0,
2023-11-13 11:36:27,387,3.45,4.27,2.01,71,0x0,
2023-11-13 12:36:27,388,3.45,4.27,0.92,73,0x0,
2023-11-13 13:36:27,389,3.45,4.27,-0.68,76,0x0,
2023-11-13 14:36:27,390,3.45,4.27,-2.18,78,0x0,
2023-11-13 15:36:27,391,3.45,4.27,-2.61,80,0x0,
2023-11-13 16:36:27,392,3.44,4.27,-3.06,83,0x0,
2023-11-13 17:36:27,393,3.44,4.28,-3.89,83,0x0,
2023-11-13 18:36:27,394,3.44,4.27,-3.9,83,0x0,
2023-11-13 19:36:27,395,3.44,4.27,-4.04,85,0x0,
2023-11-13 20:36:27,396,3.44,4.27,-4.67,84,0x0,
2023-11-13 21:36:27,397,3.44,4.27,-4.62,85,0x0,
2023-11-13 22:36:27,398,3.44,4.28,-4.35,85,0x0,
2023-11-13 23:36:27,399,3.44,4.27,-5.39,85,0x0,
2023-11-14 00:36:27,400,3.44,4.27,-5.67,85,0x0,
