Node,Message,Time UTC,Battery V,Last TX Dur ms,Temp C,Hum %,Status,Notes
3,1,2023-10-28T11:02:35,3.15,0.0,19.95,32,0x0,
3,2,2023-10-28T12:02:35,2.69,4.28,-9.88,82,0x0,
3,3,2023-10-28T13:02:35,2.93,4.25,-11.84,84,0x0,
3,4,2023-10-28T14:02:35,2.89,4.24,-12.77,84,0x0,
3,5,2023-10-28T15:02:35,2.63,4.24,-11.97,85,0x0,
3,6,2023-10-28T16:02:35,2.9,4.24,-11.7,85,0x0,
3,7,2023-10-28T17:02:35,2.66,4.25,-12.24,85,0x0,
3,8,2023-10-28T18:02:35,2.85,4.24,-15.57,83,0x0,
3,9,2023-10-28T19:02:35,2.7,4.24,-17.39,82,0x0,
3,10,2023-10-28T20:02:35,3.09,4.24,-18.26,83,0x0,
3,11,2023-10-28T21:02:35,2.83,4.25,-19.5,82,0x0,
3,12,2023-10-28T22:02:35,2.75,4.24,-19.23,83,0x0,
3,13,2023-10-28T23:02:35,2.51,4.24,-20.29,82,0x0,
3,14,2023-10-29T00:02:35,2.79,4.24,-20.81,82,0x0,
3,15,2023-10-29T01:02:35,2.95,4.23,-18.79,83,0x0,
3,16,2023-10-29T02:02:35,2.78,4.24,-18.87,83,0x0,
3,17,2023-10-29T03:02:35,2.79,4.24,-20.25,82,0x0,
3,18,2023-10-29T04:02:35,2.85,4.24,-11.84,88,0x0,
3,19,2023-10-29T05:02:35,2.84,4.25,-9.46,84,0x0,
3,20,2023-10-29T06:02:35,3.01,4.26,-4.46,76,0x0,
3,21,2023-10-29T07:02:35,2.56,4.26,0.8,59,0x0,
3,22,2023-10-29T08:02:35,2.79,4.27,1.42,43,0x0,
3,23,2023-10-29T09:02:35,2.73,4.27,5.41,31,0x0,
3,24,2023-10-29T10:02:35,2.48,4.27,4.76,35,0x0,
3,25,2023-10-29T11:02:35,2.62,4.27,3.26,37,0x2,RFM95_NO_REPLY
3,27,2023-10-29T13:02:35,2.74,4.25,-7.49,68,0x0,
3,28,2023-10-29T14:02:35,2.86,4.25,-12.52,83,0x0,
3,29,2023-10-29T15:02:35,2.73,4.25,-13.68,83,0x0,
3,30,2023-10-29T16:02:35,2.73,4.24,-15.34,83,0x0,
3,31,2023-10-29T17:02:35,2.67,4.25,-15.69,83,0x0,
3,32,2023-10-29T18:02:35,2.95,4.24,-16.54,83,0x0,
3,33,2023-10-29T19:02:35,2.74,4.24,-17.44,82,0x0,
3,34,2023-10-29T20:02:35,2.74,4.24,-17.02,83,0x0,
3,35,2023-10-29T21:02:35,2.88,4.24,-17.81,83,0x0,
3,36,2023-10-29T22:02:35,2.75,4.25,-18.19,82,0x0,
3,37,2023-10-29T23:02:35,2.79,4.24,-18.7,82,0x0,
3,38,2023-10-30T00:02:35,2.54,4.24,-18.23,83,0x0,
3,39,2023-10-30T01:02:35,2.83,4.24,-18.71,82,0x0,
3,40,2023-10-30T02:02:35,2.89,4.24,-18.71,81,0x0,
3,41,2023-10-30T03:02:35,2.82,4.24,-17.64,82,0x0,
3,42,2023-10-30T04:02:35,2.48,4.24,-9.02,85,0x0,
3,43,2023-10-30T05:02:35,2.72,4.25,-4.81,69,0x0,
3,44,2023-10-30T06:02:35,2.66,4.25,1.6,48,0x0,
3,45,2023-10-30T07:02:35,2.64,4.26,4.3,39,0x0,
3,46,2023-10-30T08:02:35,2.77,4.27,5.43,39,0x0,
3,47,2023-10-30T09:02:35,2.79,4.27,12.89,26,0x0,
3,48,2023-10-30T10:02:35,2.73,4.28,10.21,32,0x0,
3,49,2023-10-30T11:02:35,2.45,4.28,9.47,32,0x2,RFM95_NO_REPLY
3,50,2023-10-30T12:02:35,3.04,4.28,-1.39,62,0x0,
3,51,2023-10-30T13:02:35,2.89,4.26,-5.64,76,0x0,
3,52,2023-10-30T14:02:35,2.67,4.25,-8.31,84,0x0,
3,53,2023-10-30T15:02:35,2.68,4.25,-10.16,86,0x0,
3,54,2023-10-30T16:02:35,2.99,4.24,-11.28,86,0x0,
3,55,2023-10-30T17:02:35,2.85,4.25,-11.56,87,0x0,
3,56,2023-10-30T18:02:35,2.55,4.25,-13.17,84,0x0,
3,57,2023-10-30T19:02:35,2.91,4.24,-12.44,85,0x0,
3,58,2023-10-30T20:02:35,2.8,4.25,-11.4,86,0x0,
3,59,2023-10-30T21:02:35,2.88,4.24,-12.93,85,0x0,
3,60,2023-10-30T22:02:35,2.62,4.24,-13.25,86,0x0,
3,61,2023-10-30T23:02:35,2.78,4.24,-14.81,84,0x0,
3,62,2023-10-31T00:02:35,2.81,4.24,-14.89,86,0x0,
3,63,2023-10-31T01:02:35,2.78,4.25,-15.5,84,0x0,
3,64,2023-10-31T02:02:35,2.56,4.24,-16.19,84,0x0,
3,65,2023-10-31T03:02:35,2.95,4.25,-14.6,84,0x0,
3,66,2023-10-31T04:02:35,2.98,4.25,-6.35,88,0x0,
3,67,2023-10-31T05:02:35,2.83,4.25,-2.33,72,0x0,
3,68,2023-10-31T06:02:35,2.63,4.26,4.37,47,0x0,
3,69,2023-10-31T07:02:35,2.84,4.26,8.5,36,0x0,
3,70,2023-10-31T08:02:35,2.8,4.27,8.67,36,0x0,
3,71,2023-10-31T09:02:35,2.77,4.28,13.74,30,0x0,
3,72,2023-10-31T10:02:35,2.83,4.28,16.75,24,0x0,
3,73,2023-10-31T11:02:35,2.74,4.28,7.67,42,0x2,RFM95_NO_REPLY
3,74,2023-10-31T12:02:35,2.76,4.27,-1.41,68,0x0,
3,75,2023-10-31T13:02:35,2.82,4.25,-2.61,79,0x0,
3,76,2023-10-31T14:02:35,2.92,4.25,-4.54,84,0x0,
3,77,2023-10-31T15:02:35,3.02,4.25,-5.55,86,0x0,
3,78,2023-10-31T16:02:35,2.94,4.25,-6.86,87,0x0,
3,79,2023-10-31T17:02:35,2.8,4.25,-6.92,87,0x0,
3,80,2023-10-31T18:02:35,2.71,4.25,-7.25,89,0x0,
3,81,2023-10-31T19:02:35,2.68,4.25,-6.93,89,0x0,
3,82,2023-10-31T20:02:35,2.65,4.25,-7.92,90,0x0,
3,83,2023-10-31T21:02:35,2.71,4.25,-8.09,90,0x0,
3,84,2023-10-31T22:02:35,2.52,4.25,-7.87,91,0x0,
3,85,2023-10-31T23:02:35,2.62,4.25,-10.71,88,0x0,
3,86,2023-11-01T00:02:35,2.84,4.25,-11.52,87,0x0,
3,87,2023-11-01T01:02:35,2.55,4.24,-11.55,86,0x0,
3,88,2023-11-01T02:02:35,3.09,4.25,-13.07,86,0x0,
3,89,2023-11-01T03:02:35,2.71,4.25,-11.94,87,0x0,
3,90,2023-11-01T04:02:35,2.78,4.24,-4.1,87,0x0,
3,91,2023-11-01T05:02:35,2.75,4.26,1.27,61,0x0,
3,92,2023-11-01T06:02:35,2.68,4.25,7.96,41,0x0,
3,93,2023-11-01T07:02:35,2.7,4.27,9.82,39,0x0,
3,94,2023-11-01T08:02:35,2.6,4.27,12.83,35,0x0,
3,95,2023-11-01T09:02:35,3.1,4.27,12.46,26,0x0,
3,96,2023-11-01T10:02:35,2.82,4.28,9.49,37,0x0,
3,97,2023-11-01T11:02:35,2.95,4.26,11.16,33,0x2,RFM95_NO_REPLY
3,98,2023-11-01T12:02:35,2.75,4.27,5.49,45,0x0,
3,99,2023-11-01T13:02:35,2.92,4.26,2.73,57,0x0,
3,100,2023-11-01T14:02:35,2.75,4.26,-0.73,71,0x0,
3,101,2023-11-01T15:02:35,2.74,4.25,-2.2,77,0x0,
3,102,2023-11-01T16:02:35,2.92,4.25,-2.14,77,0x0,
3,103,2023-11-01T17:02:35,2.95,4.25,-2.66,79,0x0,
3,104,2023-11-01T18:02:35,2.77,4.25,-2.21,79,0x0,
3,105,2023-11-01T19:02:35,2.85,4.25,-0.94,76,0x0,
3,106,2023-11-01T20:02:35,2.59,4.25,-1.25,79,0x0,
3,107,2023-11-01T21:02:35,2.51,4.25,-0.95,80,0x0,
3,108,2023-11-01T22:02:35,2.73,4.25,-0.29,78,0x0,
3,109,2023-11-01T23:02:35,2.85,4.25,0.01,79,0x0,
3,110,2023-11-02T00:02:35,2.8,4.25,1.07,85,0x0,
3,111,2023-11-02T01:02:35,2.85,4.26,1.09,90,0x0,
3,112,2023-11-02T02:02:35,2.81,4.25,0.25,92,0x0,
3,113,2023-11-02T03:02:35,2.77,4.25,1.45,92,0x0,
3,114,2023-11-02T04:02:35,2.65,4.26,2.61,91,0x0,
3,115,2023-11-02T05:02:35,2.68,4.26,10.85,54,0x0,
3,116,2023-11-02T06:02:35,2.53,4.26,10.57,55,0x0,
3,117,2023-11-02T07:02:35,3.05,4.26,10.27,55,0x0,
3,118,2023-11-02T08:02:35,2.78,4.26,9.39,58,0x0,
3,119,2023-11-02T09:02:35,2.49,4.27,9.27,62,0x0,
3,120,2023-11-02T10:02:35,2.84,4.27,9.29,60,0x0,
3,121,2023-11-02T11:02:35,2.66,4.26,8.37,62,0x2,RFM95_NO_REPLY
3,122,2023-11-02T12:02:35,2.71,4.26,7.95,64,0x0,
3,123,2023-11-02T13:02:35,2.6,4.26,7.48,65,0x0,
3,124,2023-11-02T14:02:35,2.74,4.26,7.86,65,0x0,
3,125,2023-11-02T15:02:35,2.74,4.26,7.68,66,0x0,
3,126,2023-11-02T16:02:35,2.79,4.26,7.44,68,0x0,
3,127,2023-11-02T17:02:35,2.79,4.26,5.97,73,0x0,
3,128,2023-11-02T18:02:35,2.79,4.26,6.28,72,0x0,
3,129,2023-11-02T19:02:35,2.99,4.26,6.56,69,0x0,
3,130,2023-11-02T20:02:35,2.92,4.26,5.55,72,0x0,
3,131,2023-11-02T21:02:35,2.74,4.26,4.57,77,0x0,
3,132,2023-11-02T22:02:35,2.91,4.26,3.13,72,0x0,
3,133,2023-11-02T23:02:35,2.79,4.26,0.92,84,0x0,
3,134,2023-11-03T00:02:35,2.67,4.25,-2.01,88,0x0,
3,135,2023-11-03T01:02:35,2.58,4.25,0.43,81,0x0,
3,136,2023-11-03T02:02:35,2.79,4.26,1.31,72,0x0,
3,137,2023-11-03T03:02:35,2.73,4.26,2.21,71,0x0,
3,138,2023-11-03T04:02:35,2.87,4.25,6.67,58,0x0,
3,139,2023-11-03T05:02:35,2.54,4.26,10.47,46,0x0,
3,140,2023-11-03T06:02:35,2.78,4.26,8.57,52,0x0,
3,141,2023-11-03T07:02:35,2.85,4.27,9.91,49,0x0,
3,142,2023-11-03T08:02:35,2.33,4.26,9.12,54,0x0,
3,143,2023-11-03T09:02:35,2.59,4.27,12.24,47,0x0,
3,144,2023-11-03T10:02:35,2.97,4.27,15.91,37,0x0,
3,145,2023-11-03T11:02:35,2.87,4.29,15.26,39,0x2,RFM95_NO_REPLY
3,146,2023-11-03T12:02:35,2.6,4.28,7.34,59,0x0,
3,147,2023-11-03T13:02:35,2.86,4.26,3.95,66,0x0,
3,148,2023-11-03T14:02:35,2.95,4.25,0.92,77,0x0,
3,149,2023-11-03T15:02:35,2.83,4.26,-1.16,87,0x0,
3,150,2023-11-03T16:02:35,2.72,4.25,-3.04,87,0x0,
3,151,2023-11-03T17:02:35,2.79,4.26,-2.96,88,0x0,
3,152,2023-11-03T18:02:35,2.72,4.25,-4.57,89,0x0,
3,153,2023-11-03T19:02:35,2.74,4.25,-5.35,90,0x0,
3,154,2023-11-03T20:02:35,2.94,4.25,-5.73,91,0x0,
3,155,2023-11-03T21:02:35,2.88,4.25,-5.83,91,0x0,
3,156,2023-11-03T22:02:35,2.73,4.25,-6.87,90,0x0,
3,157,2023-11-03T23:02:35,2.71,4.25,-6.73,91,0x0,
3,158,2023-11-04T00:02:35,2.83,4.25,-6.18,91,0x0,
3,159,2023-11-04T01:02:35,2.78,4.25,-3.78,91,0x0,
3,160,2023-11-04T02:02:35,2.96,4.25,-2.55,91,0x0,
3,161,2023-11-04T03:02:35,2.65,4.26,-1.55,91,0x0,
3,162,2023-11-04T04:02:35,2.84,4.26,1.11,85,0x0,
3,163,2023-11-04T05:02:35,3.08,4.25,1.97,86,0x0,
3,164,2023-11-04T06:02:35,2.77,4.26,4.91,73,0x0,
3,166,2023-11-04T08:02:35,2.82,4.26,7.44,67,0x0,
3,167,2023-11-04T09:02:35,2.86,4.26,9.78,57,0x0,
3,168,2023-11-04T10:02:35,2.86,4.26,9.97,59,0x0,
3,169,2023-11-04T11:02:35,2.86,4.26,8.32,66,0x2,RFM95_NO_REPLY
3,170,2023-11-04T12:02:35,2.61,4.27,8.13,67,0x0,
3,171,2023-11-04T13:02:35,2.5,4.26,6.85,69,0x0,
3,172,2023-11-04T14:02:35,2.51,4.26,7.63,67,0x0,
3,173,2023-11-04T15:02:35,2.9,4.26,4.84,77,0x0,
3,174,2023-11-04T16:02:35,2.69,4.26,5.07,78,0x0,
3,175,2023-11-04T17:02:35,2.58,4.26,2.61,83,0x0,
3,176,2023-11-04T18:02:35,2.87,4.25,3.34,84,0x0,
3,177,2023-11-04T19:02:35,2.78,4.25,3.28,82,0x0,
3,178,2023-11-04T20:02:35,2.91,4.25,2.76,87,0x0,
3,179,2023-11-04T21:02:35,2.91,4.25,3.36,87,0x0,
3,180,2023-11-04T22:02:35,2.82,4.26,4.98,84,0x0,
3,181,2023-11-04T23:02:35,2.78,4.26,4.57,88,0x0,
3,182,2023-11-05T00:02:35,2.49,4.26,5.04,87,0x0,
3,183,2023-11-05T01:02:35,2.78,4.26,4.33,92,0x0,
3,184,2023-11-05T01:02:35,2.95,4.25,3.58,92,0x0,
3,185,2023-11-05T02:02:35,2.9,4.26,3.33,93,0x0,
3,186,2023-11-05T03:02:35,2.83,4.26,3.82,93,0x0,
3,187,2023-11-05T04:02:35,2.69,4.26,5.39,92,0x0,
3,188,2023-11-05T05:02:35,2.79,4.27,9.68,58,0x0,
3,189,2023-11-05T06:02:35,2.56,4.26,9.21,56,0x0,
3,190,2023-11-05T07:02:35,2.36,4.26,8.7,58,0x0,
3,191,2023-11-05T08:02:35,2.57,4.27,8.63,59,0x0,
3,192,2023-11-05T09:02:35,2.78,4.26,8.87,56,0x0,
3,193,2023-11-05T10:02:35,2.83,4.27,8.56,56,0x2,RFM95_NO_REPLY
3,194,2023-11-05T11:02:35,2.7,4.26,5.69,65,0x0,
3,195,2023-11-05T12:02:35,2.72,4.26,3.17,67,0x0,
3,196,2023-11-05T13:02:35,2.85,4.26,3.61,65,0x0,
3,197,2023-11-05T14:02:35,2.62,4.26,1.79,72,0x0,
3,198,2023-11-05T15:02:35,2.79,4.26,2.49,71,0x0,
3,199,2023-11-05T16:02:35,3.01,4.25,-2.33,86,0x0,
3,200,2023-11-05T17:02:35,3.01,4.26,-1.58,86,0x0,
3,201,2023-11-05T18:02:35,2.67,4.26,-0.43,85,0x0,
3,202,2023-11-05T19:02:35,2.55,4.26,-2.35,87,0x0,
3,203,2023-11-05T20:02:35,2.79,4.25,-1.96,89,0x0,
3,204,2023-11-05T21:02:35,2.59,4.25,-1.51,88,0x0,
3,205,2023-11-05T22:02:35,2.9,4.25,-1.11,89,0x0,
3,206,2023-11-05T23:02:35,2.76,4.26,-1.01,88,0x0,
3,207,2023-11-06T00:02:35,2.64,4.26,-1.42,90,0x0,
3,208,2023-11-06T01:02:35,2.76,4.25,-2.3,91,0x0,
3,209,2023-11-06T02:02:35,2.85,4.25,-2.64,90,0x0,
3,210,2023-11-06T03:02:35,2.74,4.25,3.31,75,0x0,
3,211,2023-11-06T04:02:35,2.91,4.26,4.96,66,0x0,
3,212,2023-11-06T05:02:35,2.57,4.26,7.94,55,0x0,
3,213,2023-11-06T06:02:35,2.86,4.26,8.97,53,0x0,
3,214,2023-11-06T07:02:35,2.69,4.27,9.79,49,0x0,
3,215,2023-11-06T08:02:35,2.52,4.26,13.74,44,0x0,
3,216,2023-11-06T09:02:35,2.87,4.28,8.56,61,0x0,
3,217,2023-11-06T10:02:35,3.0,4.26,3.82,92,0x2,RFM95_NO_REPLY
3,218,2023-11-06T11:02:35,2.86,4.26,3.41,93,0x0,
3,219,2023-11-06T12:02:35,2.67,4.26,3.16,93,0x0,
3,220,2023-11-06T13:02:35,2.75,4.26,2.2,93,0x0,
3,221,2023-11-06T14:02:35,2.75,4.26,1.72,93,0x0,
3,222,2023-11-06T15:02:35,2.67,4.26,1.59,93,0x0,
3,223,2023-11-06T16:02:35,3.09,4.26,1.99,93,0x0,
3,224,2023-11-06T17:02:35,2.79,4.25,0.73,84,0x0,
3,225,2023-11-06T18:02:35,2.74,4.25,0.43,79,0x0,
3,226,2023-11-06T19:02:35,2.98,4.26,-1.7,89,0x0,
3,227,2023-11-06T20:02:35,2.7,4.26,1.38,73,0x0,
3,228,2023-11-06T21:02:35,2.8,4.25,-0.28,80,0x0,
3,229,2023-11-06T22:02:35,2.93,4.26,0.8,71,0x0,
3,230,2023-11-06T23:02:35,2.59,4.25,-1.36,79,0x0,
3,231,2023-11-07T00:02:35,2.56,4.26,-1.97,80,0x0,
3,232,2023-11-07T01:02:35,2.9,4.26,-0.25,73,0x0,
3,233,2023-11-07T02:02:35,2.85,4.25,1.53,66,0x0,
3,234,2023-11-07T03:02:35,2.96,4.26,5.04,52,0x0,
3,235,2023-11-07T04:02:35,2.52,4.26,4.02,54,0x0,
3,236,2023-11-07T05:02:35,2.8,4.26,9.39,42,0x0,
3,237,2023-11-07T06:02:35,2.73,4.27,7.71,41,0x0,
3,238,2023-11-07T07:02:35,2.77,4.27,5.0,47,0x0,
3,239,2023-11-07T08:02:35,2.71,4.26,6.0,46,0x0,
3,241,2023-11-07T10:02:35,2.65,4.26,5.49,50,0x2,RFM95_NO_REPLY
3,242,2023-11-07T11:02:35,2.49,4.26,3.75,55,0x0,
3,243,2023-11-07T12:02:35,2.77,4.26,2.17,63,0x0,
3,244,2023-11-07T13:02:35,2.8,4.26,0.3,68,0x0,
3,245,2023-11-07T14:02:35,2.78,4.25,1.96,62,0x0,
3,246,2023-11-07T15:02:35,2.71,4.26,0.83,67,0x0,
3,247,2023-11-07T16:02:35,2.6,4.25,1.77,65,0x0,
3,248,2023-11-07T17:02:35,2.66,4.26,1.41,67,0x0,
3,249,2023-11-07T18:02:35,2.68,4.26,0.94,77,0x0,
3,250,2023-11-07T19:02:35,2.78,4.25,-1.56,89,0x0,
3,251,2023-11-07T20:02:35,2.68,4.26,-2.03,89,0x0,
3,252,2023-11-07T21:02:35,2.81,4.26,-2.44,88,0x0,
3,253,2023-11-07T22:02:35,2.95,4.25,-1.85,87,0x0,
3,254,2023-11-07T23:02:35,2.82,4.25,-1.04,85,0x0,
3,255,2023-11-08T00:02:35,2.74,4.25,-1.32,86,0x0,
3,256,2023-11-08T01:02:35,2.93,4.26,-1.28,84,0x0,
3,257,2023-11-08T02:02:35,2.81,4.26,-2.89,85,0x0,
3,258,2023-11-08T03:02:35,2.86,4.25,-0.16,78,0x0,
3,259,2023-11-08T04:02:35,3.02,4.26,2.89,57,0x0,
3,260,2023-11-08T05:02:35,2.93,4.26,6.25,45,0x0,
3,261,2023-11-08T06:02:35,2.75,4.27,6.91,36,0x0,
3,262,2023-11-08T07:02:35,2.67,4.27,8.97,33,0x0,
3,263,2023-11-08T08:02:35,2.71,4.28,8.64,31,0x0,
3,264,2023-11-08T09:02:35,2.72,4.27,3.92,42,0x0,
3,265,2023-11-08T10:02:35,2.71,4.26,8.39,35,0x2,RFM95_NO_REPLY
3,266,2023-11-08T11:02:35,2.81,4.27,0.85,52,0x0,
3,267,2023-11-08T12:02:35,2.83,4.26,0.06,56,0x0,
3,268,2023-11-08T13:02:35,2.77,4.26,-1.96,63,0x0,
3,269,2023-11-08T14:02:35,2.51,4.25,-1.77,64,0x0,
3,270,2023-11-08T15:02:35,2.6,4.25,-1.87,63,0x0,
3,271,2023-11-08T16:02:35,2.86,4.25,-3.7,68,0x0,
3,272,2023-11-08T17:02:35,2.69,4.25,-4.54,70,0x0,
3,273,2023-11-08T18:02:35,2.81,4.25,-6.99,77,0x0,
3,274,2023-11-08T19:02:35,2.62,4.25,-8.75,85,0x0,
3,275,2023-11-08T20:02:35,2.91,4.25,-9.33,89,0x0,
3,276,2023-11-08T21:02:35,2.68,4.25,-9.02,90,0x0,
3,277,2023-11-08T22:02:35,2.88,4.25,-10.05,89,0x0,
3,278,2023-11-08T23:02:35,2.77,4.24,-9.79,86,0x0,
3,279,2023-11-09T00:02:35,2.58,4.25,-10.63,86,0x0,
3,280,2023-11-09T01:02:35,2.96,4.25,-11.24,88,0x0,
3,281,2023-11-09T02:02:35,2.66,4.24,-10.83,86,0x0,
3,282,2023-11-09T03:02:35,2.72,4.25,-3.33,79,0x0,
3,283,2023-11-09T04:02:35,2.78,4.26,-0.05,64,0x0,
3,284,2023-11-09T05:02:35,2.57,4.25,7.36,28,0x0,
3,285,2023-11-09T06:02:35,2.77,4.26,8.33,26,0x0,
3,286,2023-11-09T07:02:35,2.67,4.28,9.31,23,0x0,
3,287,2023-11-09T08:02:35,2.72,4.28,10.92,19,0x0,
3,288,2023-11-09T09:02:35,2.68,4.28,12.25,18,0x0,
3,289,2023-11-09T10:02:35,2.89,4.28,8.13,25,0x2,RFM95_NO_REPLY
3,290,2023-11-09T11:02:35,2.74,4.27,-0.01,42,0x0,
3,291,2023-11-09T12:02:35,2.79,4.26,-0.37,42,0x0,
3,292,2023-11-09T13:02:35,2.71,4.26,-2.96,57,0x0,
3,293,2023-11-09T14:02:35,2.61,4.26,-3.84,65,0x0,
3,294,2023-11-09T15:02:35,3.06,4.25,-4.94,68,0x0,
3,295,2023-11-09T16:02:35,2.71,4.25,-5.49,69,0x0,
3,296,2023-11-09T17:02:35,2.53,4.25,-4.61,66,0x0,
3,297,2023-11-09T18:02:35,2.62,4.25,-6.73,76,0x0,
3,298,2023-11-09T19:02:35,2.63,4.25,-7.63,76,0x0,
3,299,2023-11-09T20:02:35,2.85,4.25,-5.84,74,0x0,
3,300,2023-11-09T21:02:35,2.81,4.25,-4.13,69,0x0,
3,301,2023-11-09T22:02:35,2.81,4.25,-4.58,70,0x0,
3,302,2023-11-09T23:02:35,3.07,4.26,-4.84,76,0x0,
3,303,2023-11-10T00:02:35,2.78,4.25,-4.15,75,0x0,
3,304,2023-11-10T01:02:35,2.78,4.25,-3.92,72,0x0,
3,305,2023-11-10T02:02:35,2.73,4.25,-2.42,68,0x0,
3,306,2023-11-10T03:02:35,2.64,4.25,-0.33,64,0x0,
3,307,2023-11-10T04:02:35,2.72,4.26,0.6,57,0x0,
3,308,2023-11-10T05:02:35,2.89,4.26,3.12,45,0x0,
3,309,2023-11-10T06:02:35,2.85,4.26,5.29,42,0x0,
3,310,2023-11-10T07:02:35,2.66,4.26,3.7,47,0x0,
3,311,2023-11-10T08:02:35,2.61,4.26,3.71,51,0x0,
3,312,2023-11-10T09:02:35,2.74,4.26,8.39,44,0x0,
3,313,2023-11-10T10:02:35,2.89,4.27,1.91,64,0x2,RFM95_NO_REPLY
3,314,2023-11-10T11:02:35,2.77,4.26,0.81,64,0x0,
3,315,2023-11-10T12:02:35,2.49,4.26,-1.44,69,0x0,
3,316,2023-11-10T13:02:35,2.86,4.25,-2.33,72,0x0,
3,317,2023-11-10T14:02:35,2.94,4.25,-4.32,71,0x0,
3,318,2023-11-10T15:02:35,2.81,4.25,-4.12,74,0x0,
3,319,2023-11-10T16:02:35,2.85,4.26,-3.71,77,0x0,
3,320,2023-11-10T17:02:35,2.49,4.25,-4.21,78,0x0,
3,321,2023-11-10T18:02:35,3.12,4.25,-3.02,75,0x0,
3,322,2023-11-10T19:02:35,2.78,4.25,-1.49,70,0x0,
3,323,2023-11-10T20:02:35,2.67,4.25,-0.98,66,0x0,
3,324,2023-11-10T21:02:35,2.92,4.25,0.08,61,0x0,
3,325,2023-11-10T22:02:35,2.72,4.25,-1.04,63,0x0,
3,326,2023-11-10T23:02:35,2.97,4.26,0.73,57,0x0,
3,327,2023-11-11T00:02:35,2.78,4.25,0.49,58,0x0,
3,328,2023-11-11T01:02:35,2.7,4.25,1.42,57,0x0,
3,329,2023-11-11T02:02:35,2.65,4.26,2.32,55,0x0,
3,330,2023-11-11T03:02:35,2.64,4.26,5.52,49,0x0,
3,331,2023-11-11T04:02:35,2.68,4.26,5.55,51,0x0,
3,332,2023-11-11T05:02:35,2.87,4.26,7.99,46,0x0,
3,333,2023-11-11T06:02:35,2.71,4.27,7.28,49,0x0,
3,334,2023-11-11T07:02:35,2.59,4.26,10.18,41,0x0,
3,335,2023-11-11T08:02:35,2.63,4.27,9.93,40,0x0,
3,336,2023-11-11T09:02:35,2.42,4.27,9.91,38,0x0,
3,337,2023-11-11T10:02:35,3.07,4.27,8.32,41,0x2,RFM95_NO_REPLY
3,338,2023-11-11T11:02:35,2.73,4.26,7.47,39,0x0,
3,339,2023-11-11T12:02:35,2.82,4.26,7.36,42,0x0,
3,340,2023-11-11T13:02:35,2.78,4.26,7.03,42,0x0,
3,341,2023-11-11T14:02:35,2.77,4.26,6.07,46,0x0,
3,342,2023-11-11T15:02:35,2.62,4.26,4.94,47,0x0,
3,343,2023-11-11T16:02:35,3.02,4.26,4.17,48,0x0,
3,344,2023-11-11T17:02:35,2.93,4.26,2.34,54,0x0,
3,345,2023-11-11T18:02:35,2.69,4.26,2.01,55,0x0,
3,346,2023-11-11T19:02:35,2.69,4.26,1.49,59,0x0,
3,347,2023-11-11T20:02:35,2.84,4.26,2.32,55,0x0,
3,348,2023-11-11T21:02:35,2.85,4.25,1.0,60,0x0,
3,349,2023-11-11T22:02:35,2.95,4.26,1.48,59,0x0,
3,350,2023-11-11T23:02:35,3.05,4.25,0.3,63,0x0,
3,351,2023-11-12T00:02:35,2.91,4.26,0.61,63,0x0,
3,352,2023-11-12T01:02:35,2.66,4.25,-2.27,70,0x0,
3,353,2023-11-12T02:02:35,2.8,4.26,-1.72,70,0x0,
3,354,2023-11-12T03:02:35,2.88,4.26,4.54,55,0x0,
3,355,2023-11-12T04:02:35,2.81,4.26,9.1,33,0x0,
3,356,2023-11-12T05:02:35,2.91,4.27,12.99,25,0x0,
3,357,2023-11-12T06:02:35,2.83,4.27,14.74,22,0x0,
3,358,2023-11-12T07:02:35,2.85,4.28,13.34,24,0x0,
3,360,2023-11-12T09:02:35,2.97,4.28,12.5,20,0x0,
3,361,2023-11-12T10:02:35,2.82,4.28,10.71,26,0x2,RFM95_NO_REPLY
3,362,2023-11-12T11:02:35,2.92,4.27,5.21,40,0x0,
3,363,2023-11-12T12:02:35,2.73,4.25,1.58,49,0x0,
3,364,2023-11-12T13:02:35,2.65,4.25,-0.49,60,0x0,
3,365,2023-11-12T14:02:35,2.89,4.25,-1.46,63,0x0,
3,366,2023-11-12T15:02:35,3.01,4.25,-0.67,64,0x0,
3,367,2023-11-12T16:02:35,2.73,4.25,-1.35,67,0x0,
3,368,2023-11-12T17:02:35,2.91,4.26,0.05,61,0x0,
3,369,2023-11-12T18:02:35,2.81,4.26,-1.44,65,0x0,
3,370,2023-11-12T19:02:35,2.57,4.26,-2.76,71,0x0,
3,371,2023-11-12T20:02:35,2.8,4.25,-2.57,72,0x0,
3,372,2023-11-12T21:02:35,2.89,4.26,-3.47,72,0x0,
3,373,2023-11-12T22:02:35,2.87,4.25,-3.3,76,0x0,
3,374,2023-11-12T23:02:35,2.94,4.25,-2.41,76,0x0,
3,375,2023-11-13T00:02:35,2.83,4.25,-2.97,80,0x0,
3,376,2023-11-13T01:02:35,2.79,4.25,-2.9,81,0x0,
3,377,2023-11-13T02:02:35,2.94,4.26,-3.02,81,0x0,
3,378,2023-11-13T03:02:35,2.77,4.25,-1.67,78,0x0,
3,379,2023-11-13T04:02:35,2.78,4.25,2.64,62,0x0,
3,380,2023-11-13T05:02:35,2.59,4.25,5.85,51,0x0,
3,381,2023-11-13T06:02:35,2.73,4.26,9.96,40,0x0,
