Node,Message,Time UTC,Battery V,Last TX Dur ms,Temp C,Hum %,Status,Notes
10,1232,2023-12-18T16:36:27,3.49,4.27,-0.4,92,0x0,
3,1232,2023-12-18T17:02:35,2.7,4.25,0.33,65,0x0,
5,1232,2023-12-18T17:29:17,2.85,4.28,0.79,68,0x0,
10,1233,2023-12-18T17:36:27,3.49,4.27,-0.37,92,0x0,
3,1233,2023-12-18T18:02:35,2.85,4.26,-1.09,70,0x0,
5,1233,2023-12-18T18:29:17,2.63,4.27,-1.15,74,0x0,
10,1234,2023-12-18T18:36:27,3.49,4.27,-1.7,92,0x0,
3,1234,2023-12-18T19:02:35,2.77,4.25,-2.73,75,0x0,
5,1234,2023-12-18T19:29:17,2.59,4.27,-1.05,76,0x0,
10,1235,2023-12-18T19:36:27,3.49,4.28,-1.52,93,0x0,
3,1235,2023-12-18T20:02:35,2.78,4.25,-3.91,77,0x0,
5,1235,2023-12-18T20:29:17,2.86,4.27,-3.93,83,0x0,
10,1236,2023-12-18T20:36:27,3.49,4.27,-3.27,91,0x0,
3,1236,2023-12-18T21:02:35,2.72,4.25,-3.75,79,0x0,
5,1236,2023-12-18T21:29:17,2.9,4.28,-4.01,83,0x0,
10,1237,2023-12-18T21:36:27,3.48,4.27,-3.95,91,0x0,
3,1237,2023-12-18T22:02:35,2.95,4.25,-5.46,86,0x0,
5,1237,2023-12-18T22:29:17,2.83,4.27,-5.6,86,0x0,
10,1238,2023-12-18T22:36:27,3.48,4.28,-4.85,90,0x0,
3,1238,2023-12-18T23:02:35,2.74,4.26,-6.21,85,0x0,
5,1238,2023-12-18T23:29:17,2.73,4.27,-4.69,85,0x0,
10,1239,2023-12-18T23:36:27,3.48,4.27,-3.69,94,0x0,
3,1239,2023-12-19T00:02:35,2.6,4.25,-4.26,80,0x0,
5,1239,2023-12-19T00:29:17,3.09,4.27,-3.39,83,0x0,
10,1240,2023-12-19T00:36:27,3.49,4.27,-2.99,95,0x0,
3,1240,2023-12-19T01:02:35,2.87,4.26,-4.39,82,0x0,
5,1240,2023-12-19T01:29:17,2.91,4.27,-4.64,86,0x0,
10,1241,2023-12-19T01:36:27,3.49,4.28,-4.11,92,0x0,
3,1241,2023-12-19T02:02:35,2.64,4.25,-4.19,82,0x0,
5,1241,2023-12-19T02:29:17,2.83,4.28,-3.53,83,0x0,
10,1242,2023-12-19T02:36:27,3.48,4.27,-3.51,95,0x0,
3,1242,2023-12-19T03:02:35,2.83,4.25,-3.78,79,0x0,
5,1242,2023-12-19T03:29:17,2.51,4.27,-3.05,80,0x0,
10,1243,2023-12-19T03:36:27,3.48,4.27,-2.72,94,0x0,
3,1243,2023-12-19T04:02:35,2.56,4.25,-2.45,77,0x0,
5,1243,2023-12-19T04:29:17,2.6,4.27,-1.71,78,0x0,
10,1244,2023-12-19T04:36:27,3.49,4.27,-2.01,94,0x0,
3,1244,2023-12-19T05:02:35,2.8,4.25,5.58,53,0x0,
5,1244,2023-12-19T05:29:17,2.91,4.27,4.67,55,0x0,
10,1245,2023-12-19T05:36:27,3.49,4.27,1.56,92,0x0,
3,1245,2023-12-19T06:02:35,2.84,4.26,4.19,55,0x0,
5,1245,2023-12-19T06:29:17,2.73,4.27,7.7,49,0x0,
10,1246,2023-12-19T06:36:27,3.49,4.27,2.41,88,0x0,
3,1246,2023-12-19T07:02:35,2.7,4.26,11.06,40,0x0,
5,1246,2023-12-19T07:29:17,2.87,4.28,9.74,43,0x0,
10,1247,2023-12-19T07:36:27,3.49,4.27,4.14,85,0x0,
3,1247,2023-12-19T08:02:35,2.72,4.27,8.35,47,0x0,
5,1247,2023-12-19T08:29:17,2.56,4.27,7.57,50,0x0,
10,1248,2023-12-19T08:36:27,3.49,4.27,2.83,91,0x0,
3,1248,2023-12-19T09:02:35,2.65,4.26,5.96,56,0x0,
5,1248,2023-12-19T09:29:17,2.78,4.27,6.66,53,0x0,
10,1249,2023-12-19T09:36:27,3.49,4.28,1.86,89,0x2,RFM95_NO_REPLY
3,1249,2023-12-19T10:02:35,2.72,4.26,4.8,61,0x2,RFM95_NO_REPLY
5,1249,2023-12-19T10:29:17,2.81,4.27,4.54,61,0x2,RFM95_NO_REPLY
10,1250,2023-12-19T10:36:27,3.49,4.27,0.74,93,0x0,
3,1250,2023-12-19T11:02:35,2.68,4.26,3.05,65,0x0,
5,1250,2023-12-19T11:29:17,2.79,4.27,2.95,67,0x0,
10,1251,2023-12-19T11:36:27,3.49,4.27,-0.02,95,0x0,
3,1251,2023-12-19T12:02:35,2.89,4.26,1.36,69,0x0,
5,1251,2023-12-19T12:29:17,2.65,4.28,1.45,75,0x0,
10,1252,2023-12-19T12:36:27,3.49,4.27,-0.38,95,0x0,
3,1252,2023-12-19T13:02:35,2.94,4.26,0.13,74,0x0,
5,1252,2023-12-19T13:29:17,2.77,4.27,-0.36,79,0x0,
10,1253,2023-12-19T13:36:27,3.49,4.27,-0.44,95,0x0,
3,1253,2023-12-19T14:02:35,2.8,4.25,-0.18,75,0x0,
5,1253,2023-12-19T14:29:17,2.73,4.28,-0.54,81,0x0,
10,1254,2023-12-19T14:36:27,3.49,4.28,-0.58,95,0x0,
3,1254,2023-12-19T15:02:35,2.66,4.26,-1.03,80,0x0,
5,1254,2023-12-19T15:29:17,2.68,4.27,-0.38,81,0x0,
10,1255,2023-12-19T15:36:27,3.49,4.27,-0.44,94,0x0,
3,1255,2023-12-19T16:02:35,2.84,4.25,-0.3,78,0x0,
5,1255,2023-12-19T16:29:17,2.67,4.27,0.05,81,0x0,
10,1256,2023-12-19T16:36:27,3.49,4.27,-0.44,94,0x0,
3,1256,2023-12-19T17:02:35,2.82,4.26,0.15,76,0x0,
5,1256,2023-12-19T17:29:17,2.82,4.27,0.19,78,0x0,
10,1257,2023-12-19T17:36:27,3.49,4.27,-0.91,94,0x0,
3,1257,2023-12-19T18:02:35,2.62,4.26,-2.28,81,0x0,
5,1257,2023-12-19T18:29:17,2.88,4.27,-2.28,85,0x0,
10,1258,2023-12-19T18:36:27,3.49,4.27,-1.69,92,0x0,
3,1258,2023-12-19T19:02:35,2.79,4.25,-3.95,85,0x0,
5,1258,2023-12-19T19:29:17,2.7,4.27,-4.05,87,0x0,
10,1259,2023-12-19T19:36:27,3.49,4.27,-2.4,89,0x0,
3,1259,2023-12-19T20:02:35,2.96,4.25,-5.11,87,0x0,
5,1259,2023-12-19T20:29:17,2.81,4.27,-3.61,87,0x0,
10,1260,2023-12-19T20:36:27,3.48,4.27,-2.88,89,0x0,
3,1260,2023-12-19T21:02:35,2.76,4.25,-5.63,85,0x0,
5,1260,2023-12-19T21:29:17,2.72,4.27,-4.39,86,0x0,
10,1261,2023-12-19T21:36:27,3.48,4.28,-3.47,88,0x0,
3,1261,2023-12-19T22:02:35,3.03,4.25,-6.75,90,0x0,
5,1261,2023-12-19T22:29:17,2.85,4.28,-5.15,87,0x0,
10,1262,2023-12-19T22:36:27,3.49,4.27,-4.08,89,0x0,
3,1262,2023-12-19T23:02:35,2.63,4.25,-7.17,90,0x0,
5,1262,2023-12-19T23:29:17,2.65,4.27,-6.31,89,0x0,
10,1263,2023-12-19T23:36:27,3.48,4.27,-4.59,89,0x0,
3,1263,2023-12-20T00:02:35,2.67,4.25,-6.8,87,0x0,
5,1263,2023-12-20T00:29:17,2.93,4.28,-5.02,89,0x0,
10,1264,2023-12-20T00:36:27,3.48,4.28,-3.36,94,0x0,
3,1264,2023-12-20T01:02:35,2.91,4.26,-4.54,87,0x0,
5,1264,2023-12-20T01:29:17,2.79,4.27,-3.39,87,0x0,
10,1265,2023-12-20T01:36:27,3.48,4.27,-2.71,95,0x0,
3,1265,2023-12-20T02:02:35,2.71,4.25,-3.48,87,0x0,
5,1265,2023-12-20T02:29:17,2.8,4.27,-2.74,88,0x0,
10,1266,2023-12-20T02:36:27,3.48,4.27,-2.03,96,0x0,
3,1266,2023-12-20T03:02:35,2.72,4.25,-1.56,79,0x0,
5,1266,2023-12-20T03:29:17,2.8,4.27,-0.98,80,0x0,
10,1267,2023-12-20T03:36:27,3.49,4.28,-1.09,97,0x0,
3,1267,2023-12-20T04:02:35,2.83,4.25,0.52,74,0x0,
5,1267,2023-12-20T04:29:17,2.66,4.28,3.06,67,0x0,
10,1268,2023-12-20T04:36:27,3.49,4.27,1.1,96,0x0,
3,1268,2023-12-20T05:02:35,2.55,4.26,4.4,59,0x0,
5,1268,2023-12-20T05:29:17,2.85,4.27,5.43,59,0x0,
10,1269,2023-12-20T05:36:27,3.49,4.27,2.01,94,0x0,
3,1269,2023-12-20T06:02:35,2.94,4.26,6.45,53,0x0,
5,1269,2023-12-20T06:29:17,2.52,4.27,6.81,55,0x0,
10,1270,2023-12-20T06:36:27,3.49,4.27,0.99,94,0x0,
3,1270,2023-12-20T07:02:35,2.43,4.27,8.45,50,0x0,
5,1270,2023-12-20T07:29:17,2.74,4.28,8.67,52,0x0,
10,1271,2023-12-20T07:36:27,3.49,4.27,4.92,86,0x0,
3,1271,2023-12-20T08:02:35,2.68,4.26,9.07,47,0x0,
5,1271,2023-12-20T08:29:17,2.43,4.27,7.83,53,0x0,
10,1272,2023-12-20T08:36:27,3.49,4.27,2.78,85,0x0,
3,1272,2023-12-20T09:02:35,2.86,4.27,10.58,44,0x0,
5,1272,2023-12-20T09:29:17,2.79,4.27,10.64,45,0x0,
10,1273,2023-12-20T09:36:27,3.49,4.27,2.36,85,0x2,RFM95_NO_REPLY
3,1273,2023-12-20T10:02:35,2.86,4.27,7.26,53,0x2,RFM95_NO_REPLY
5,1273,2023-12-20T10:29:17,2.81,4.27,6.77,55,0x2,RFM95_NO_REPLY
10,1274,2023-12-20T10:36:27,3.49,4.27,0.75,92,0x0,
3,1274,2023-12-20T11:02:35,2.71,4.26,4.73,63,0x0,
5,1274,2023-12-20T11:29:17,2.64,4.28,5.12,61,0x0,
10,1275,2023-12-20T11:36:27,3.49,4.28,0.72,94,0x0,
3,1275,2023-12-20T12:02:35,2.73,4.26,2.81,66,0x0,
5,1275,2023-12-20T12:29:17,2.69,4.27,2.25,73,0x0,
10,1276,2023-12-20T12:36:27,3.49,4.27,0.33,93,0x0,
3,1276,2023-12-20T13:02:35,2.93,4.26,1.14,73,0x0,
5,1276,2023-12-20T13:29:17,2.68,4.27,2.18,74,0x0,
10,1277,2023-12-20T13:36:27,3.49,4.27,0.18,94,0x0,
3,1277,2023-12-20T14:02:35,2.78,4.26,1.09,73,0x0,
5,1277,2023-12-20T14:29:17,2.68,4.27,4.46,66,0x0,
10,1278,2023-12-20T14:36:27,3.49,4.27,-0.27,93,0x0,
3,1278,2023-12-20T15:02:35,2.71,4.26,-0.09,73,0x0,
5,1278,2023-12-20T15:29:17,2.75,4.27,0.93,76,0x0,
10,1279,2023-12-20T15:36:27,3.49,4.28,-0.51,95,0x0,
3,1279,2023-12-20T16:02:35,2.92,4.25,-0.79,79,0x0,
5,1279,2023-12-20T16:29:17,2.99,4.27,-0.06,81,0x0,
10,1280,2023-12-20T16:36:27,3.49,4.27,-1.39,91,0x0,
3,1280,2023-12-20T17:02:35,2.53,4.26,-2.96,83,0x0,
5,1280,2023-12-20T17:29:17,2.73,4.27,-1.81,85,0x0,
10,1281,2023-12-20T17:36:27,3.49,4.27,-2.01,89,0x0,
3,1281,2023-12-20T18:02:35,2.73,4.26,-3.82,86,0x0,
5,1281,2023-12-20T18:29:17,2.83,4.28,-2.99,89,0x0,
10,1282,2023-12-20T18:36:27,3.49,4.27,-2.24,90,0x0,
3,1282,2023-12-20T19:02:35,2.89,4.26,-4.44,86,0x0,
5,1282,2023-12-20T19:29:17,2.69,4.27,-4.48,89,0x0,
10,1283,2023-12-20T19:36:27,3.49,4.27,-2.85,89,0x0,
3,1283,2023-12-20T20:02:35,2.65,4.25,-6.36,89,0x0,
5,1283,2023-12-20T20:29:17,2.57,4.28,-5.64,89,0x0,
10,1284,2023-12-20T20:36:27,3.48,4.28,-3.5,86,0x0,
3,1284,2023-12-20T21:02:35,2.63,4.25,-7.11,90,0x0,
5,1284,2023-12-20T21:29:17,2.64,4.27,-5.38,91,0x0,
10,1285,2023-12-20T21:36:27,3.48,4.27,-4.0,86,0x0,
3,1285,2023-12-20T22:02:35,2.79,4.25,-7.6,90,0x0,
5,1285,2023-12-20T22:29:17,2.59,4.28,-7.49,92,0x0,
10,1286,2023-12-20T22:36:27,3.48,4.27,-4.89,86,0x0,
3,1286,2023-12-20T23:02:35,2.92,4.25,-9.22,88,0x0,
5,1286,2023-12-20T23:29:17,2.84,4.27,-7.81,92,0x0,
10,1287,2023-12-20T23:36:27,3.48,4.27,-5.73,85,0x0,
3,1287,2023-12-21T00:02:35,2.71,4.24,-9.16,89,0x0,
5,1287,2023-12-21T00:29:17,2.86,4.28,-8.06,92,0x0,
10,1288,2023-12-21T00:36:27,3.48,4.27,-6.31,85,0x0,
3,1288,2023-12-21T01:02:35,2.79,4.24,-8.82,89,0x0,
5,1288,2023-12-21T01:29:17,2.57,4.27,-7.38,91,0x0,
10,1289,2023-12-21T01:36:27,3.48,4.28,-6.39,86,0x0,
3,1289,2023-12-21T02:02:35,2.64,4.24,-9.68,88,0x0,
5,1289,2023-12-21T02:29:17,2.66,4.28,-8.52,89,0x0,
10,1290,2023-12-21T02:36:27,3.48,4.27,-6.53,87,0x0,
3,1290,2023-12-21T03:02:35,2.75,4.24,-5.69,88,0x0,
5,1290,2023-12-21T03:29:17,2.7,4.27,-1.95,83,0x0,
10,1291,2023-12-21T03:36:27,3.48,4.27,-0.4,99,0x0,
3,1291,2023-12-21T04:02:35,2.79,4.25,-0.62,78,0x0,
5,1291,2023-12-21T04:29:17,2.56,4.28,4.26,65,0x0,
10,1292,2023-12-21T04:36:27,3.49,4.27,2.09,95,0x0,
3,1292,2023-12-21T05:02:35,2.84,4.26,4.46,60,0x0,
5,1292,2023-12-21T05:29:17,2.73,4.27,4.4,64,0x0,
10,1293,2023-12-21T05:36:27,3.49,4.28,2.72,90,0x0,
3,1293,2023-12-21T06:02:35,2.76,4.26,7.73,53,0x0,
5,1293,2023-12-21T06:29:17,2.81,4.27,8.87,53,0x0,
10,1294,2023-12-21T06:36:27,3.49,4.27,3.02,91,0x0,
3,1294,2023-12-21T07:02:35,2.88,4.27,12.67,41,0x0,
5,1294,2023-12-21T07:29:17,2.78,4.27,10.58,45,0x0,
10,1295,2023-12-21T07:36:27,3.49,4.27,3.35,86,0x0,
3,1295,2023-12-21T08:02:35,2.86,4.28,13.86,36,0x0,
5,1295,2023-12-21T08:29:17,2.71,4.27,11.89,43,0x0,
10,1296,2023-12-21T08:36:27,3.49,4.27,2.78,88,0x0,
3,1296,2023-12-21T09:02:35,2.75,4.29,10.79,44,0x0,
5,1296,2023-12-21T09:29:17,2.92,4.27,8.93,50,0x0,
10,1297,2023-12-21T09:36:27,3.49,4.27,1.88,87,0x2,RFM95_NO_REPLY
3,1297,2023-12-21T10:02:35,2.71,4.28,7.26,53,0x2,RFM95_NO_REPLY
5,1297,2023-12-21T10:29:17,2.88,4.27,6.64,55,0x2,RFM95_NO_REPLY
10,1298,2023-12-21T10:36:27,3.49,4.27,0.61,88,0x0,
3,1298,2023-12-21T11:02:35,2.89,4.27,3.13,65,0x0,
5,1298,2023-12-21T11:29:17,2.87,4.28,2.36,68,0x0,
10,1299,2023-12-21T11:36:27,3.49,4.27,-0.72,90,0x0,
3,1299,2023-12-21T12:02:35,2.77,4.26,-1.66,77,0x0,
5,1299,2023-12-21T12:29:17,2.64,4.27,-1.25,81,0x0,
10,1300,2023-12-21T12:36:27,3.49,4.28,-1.52,91,0x0,
3,1300,2023-12-21T13:02:35,2.68,4.25,-2.61,77,0x0,
5,1300,2023-12-21T13:29:17,2.78,4.27,-2.34,85,0x0,
10,1301,2023-12-21T13:36:27,3.49,4.27,-1.82,90,0x0,
3,1301,2023-12-21T14:02:35,2.76,4.25,-3.41,86,0x0,
5,1301,2023-12-21T14:29:17,2.58,4.28,-2.33,84,0x0,
10,1302,2023-12-21T14:36:27,3.49,4.27,-2.28,89,0x0,
3,1302,2023-12-21T15:02:35,2.45,4.25,-4.73,86,0x0,
5,1302,2023-12-21T15:29:17,2.69,4.27,-4.38,86,0x0,
10,1303,2023-12-21T15:36:27,3.48,4.27,-2.69,89,0x0,
3,1303,2023-12-21T16:02:35,2.61,4.25,-4.83,83,0x0,
5,1303,2023-12-21T16:29:17,2.91,4.27,-4.54,89,0x0,
10,1304,2023-12-21T16:36:27,3.49,4.28,-3.36,87,0x0,
3,1304,2023-12-21T17:02:35,2.92,4.25,-6.82,88,0x0,
5,1304,2023-12-21T17:29:17,2.68,4.27,-4.94,90,0x0,
10,1305,2023-12-21T17:36:27,3.49,4.27,-4.08,88,0x0,
3,1305,2023-12-21T18:02:35,2.72,4.25,-6.42,90,0x0,
5,1305,2023-12-21T18:29:17,2.81,4.27,-6.25,91,0x0,
10,1306,2023-12-21T18:36:27,3.48,4.27,-4.67,88,0x0,
3,1306,2023-12-21T19:02:35,2.82,4.25,-7.39,89,0x0,
5,1306,2023-12-21T19:29:17,2.85,4.27,-7.39,91,0x0,
10,1307,2023-12-21T19:36:27,3.48,4.27,-5.51,86,0x0,
3,1307,2023-12-21T20:02:35,2.6,4.25,-8.1,91,0x0,
5,1307,2023-12-21T20:29:17,2.4,4.27,-7.9,91,0x0,
10,1308,2023-12-21T20:36:27,3.48,4.28,-6.24,85,0x0,
3,1308,2023-12-21T21:02:35,2.77,4.25,-9.18,90,0x0,
5,1308,2023-12-21T21:29:17,2.94,4.28,-8.77,93,0x0,
10,1309,2023-12-21T21:36:27,3.48,4.27,-6.75,84,0x0,
3,1309,2023-12-21T22:02:35,2.76,4.25,-10.61,88,0x0,
5,1309,2023-12-21T22:29:17,2.74,4.27,-9.62,92,0x0,
10,1310,2023-12-21T22:36:27,3.48,4.27,-7.37,85,0x0,
3,1310,2023-12-21T23:02:35,2.8,4.25,-10.83,88,0x0,
5,1310,2023-12-21T23:29:17,2.48,4.28,-10.16,89,0x0,
10,1311,2023-12-21T23:36:27,3.48,4.27,-7.75,83,0x0,
3,1311,2023-12-22T00:02:35,2.79,4.24,-10.16,89,0x0,
5,1311,2023-12-22T00:29:17,2.8,4.27,-9.85,92,0x0,
10,1312,2023-12-22T00:36:27,3.47,4.28,-8.02,84,0x0,
3,1312,2023-12-22T01:02:35,2.75,4.25,-11.42,87,0x0,
5,1312,2023-12-22T01:29:17,2.86,4.28,-10.48,90,0x0,
10,1313,2023-12-22T01:36:27,3.47,4.27,-8.35,83,0x0,
3,1313,2023-12-22T02:02:35,2.75,4.25,-11.35,87,0x0,
5,1313,2023-12-22T02:29:17,3.05,4.27,-10.51,89,0x0,
10,1314,2023-12-22T02:36:27,3.47,4.27,-8.26,84,0x0,
3,1314,2023-12-22T03:02:35,2.77,4.24,-8.28,87,0x0,
5,1314,2023-12-22T03:29:17,2.82,4.27,-5.1,84,0x0,
10,1315,2023-12-22T03:36:27,3.48,4.27,-2.78,95,0x0,
3,1315,2023-12-22T04:02:35,2.73,4.25,-3.16,84,0x0,
5,1315,2023-12-22T04:29:17,2.89,4.27,2.08,67,0x0,
10,1316,2023-12-22T04:36:27,3.49,4.27,1.05,95,0x0,
3,1316,2023-12-22T05:02:35,2.84,4.25,3.79,61,0x0,
5,1316,2023-12-22T05:29:17,2.63,4.27,3.99,63,0x0,
10,1317,2023-12-22T05:36:27,3.49,4.28,1.9,94,0x0,
3,1317,2023-12-22T06:02:35,2.78,4.26,8.35,52,0x0,
5,1317,2023-12-22T06:29:17,2.7,4.27,8.14,53,0x0,
10,1318,2023-12-22T06:36:27,3.48,4.27,2.66,89,0x0,
3,1318,2023-12-22T07:02:35,2.75,4.27,12.65,38,0x0,
5,1318,2023-12-22T07:29:17,2.83,4.28,9.32,47,0x0,
10,1319,2023-12-22T07:36:27,3.49,4.27,2.62,88,0x0,
3,1319,2023-12-22T08:02:35,2.51,4.28,12.31,38,0x0,
5,1319,2023-12-22T08:29:17,2.46,4.27,10.96,43,0x0,
10,1320,2023-12-22T08:36:27,3.49,4.27,1.86,88,0x0,
3,1320,2023-12-22T09:02:35,2.94,4.28,10.98,40,0x0,
5,1320,2023-12-22T09:29:17,2.54,4.28,9.0,47,0x0,
10,1321,2023-12-22T09:36:27,3.49,4.27,1.05,89,0x2,RFM95_NO_REPLY
3,1321,2023-12-22T10:02:35,2.78,4.28,6.0,54,0x2,RFM95_NO_REPLY
5,1321,2023-12-22T10:29:17,2.93,4.27,5.37,56,0x2,RFM95_NO_REPLY
10,1322,2023-12-22T10:36:27,3.49,4.27,0.93,91,0x0,
3,1322,2023-12-22T11:02:35,2.81,4.26,4.96,56,0x0,
5,1322,2023-12-22T11:29:17,2.73,4.27,3.61,60,0x0,
10,1323,2023-12-22T11:36:27,3.49,4.28,-0.75,90,0x0,
3,1323,2023-12-22T12:02:35,2.93,4.26,0.03,70,0x0,
5,1323,2023-12-22T12:29:17,2.75,4.27,0.49,73,0x0,
10,1324,2023-12-22T12:36:27,3.49,4.27,-0.92,89,0x0,
3,1324,2023-12-22T13:02:35,2.62,4.25,-1.31,74,0x0,
5,1324,2023-12-22T13:29:17,2.26,4.27,-1.12,78,0x0,
10,1325,2023-12-22T13:36:27,3.49,4.27,-1.42,90,0x0,
3,1325,2023-12-22T14:02:35,2.53,4.25,-2.01,78,0x0,
5,1325,2023-12-22T14:29:17,2.67,4.27,-2.05,82,0x0,
10,1326,2023-12-22T14:36:27,3.49,4.28,-1.31,92,0x0,
3,1326,2023-12-22T15:02:35,2.84,4.25,-0.74,75,0x0,
5,1326,2023-12-22T15:29:17,2.62,4.27,1.04,75,0x0,
10,1327,2023-12-22T15:36:27,3.49,4.27,-0.69,94,0x0,
3,1327,2023-12-22T16:02:35,2.73,4.25,-0.54,77,0x0,
5,1327,2023-12-22T16:29:17,2.63,4.27,-0.07,80,0x0,
10,1328,2023-12-22T16:36:27,3.49,4.27,-0.5,93,0x0,
3,1328,2023-12-22T17:02:35,2.88,4.26,-0.08,76,0x0,
5,1328,2023-12-22T17:29:17,3.09,4.27,0.36,78,0x0,
10,1329,2023-12-22T17:36:27,3.49,4.28,-0.5,93,0x0,
3,1329,2023-12-22T18:02:35,2.76,4.25,0.71,75,0x0,
5,1329,2023-12-22T18:29:17,2.95,4.27,0.66,79,0x0,
10,1330,2023-12-22T18:36:27,3.49,4.27,-0.44,95,0x0,
3,1330,2023-12-22T19:02:35,2.7,4.25,0.54,82,0x0,
5,1330,2023-12-22T19:29:17,2.55,4.27,-0.38,93,0x0,
10,1331,2023-12-22T19:36:27,3.49,4.27,-0.47,99,0x0,
3,1331,2023-12-22T20:02:35,2.61,4.26,-0.76,90,0x0,
5,1331,2023-12-22T20:29:17,2.79,4.27,-1.02,94,0x0,
10,1332,2023-12-22T20:36:27,3.49,4.28,-0.55,100,0x0,
3,1332,2023-12-22T21:02:35,2.78,4.25,-1.45,89,0x0,
5,1332,2023-12-22T21:29:17,2.82,4.28,-1.43,94,0x0,
10,1333,2023-12-22T21:36:27,3.49,4.27,-0.55,100,0x0,
3,1333,2023-12-22T22:02:35,2.68,4.26,-2.14,90,0x0,
5,1333,2023-12-22T22:29:17,2.8,4.27,-2.01,93,0x0,
10,1334,2023-12-22T22:36:27,3.49,4.27,-0.64,100,0x0,
3,1334,2023-12-22T23:02:35,2.99,4.26,-2.33,86,0x0,
5,1334,2023-12-22T23:29:17,2.81,4.27,-2.68,84,0x0,
10,1335,2023-12-22T23:36:27,3.49,4.27,-0.92,100,0x0,
3,1335,2023-12-23T00:02:35,2.61,4.26,-3.12,76,0x0,
5,1335,2023-12-23T00:29:17,2.79,4.27,-3.66,83,0x0,
10,1336,2023-12-23T00:36:27,3.48,4.27,-1.08,100,0x0,
3,1336,2023-12-23T01:02:35,2.9,4.25,-4.03,75,0x0,
5,1336,2023-12-23T01:29:17,2.76,4.27,-4.12,81,0x0,
10,1337,2023-12-23T01:36:27,3.49,4.27,-1.26,100,0x0,
3,1337,2023-12-23T02:02:35,2.61,4.26,-4.36,76,0x0,
5,1337,2023-12-23T02:29:17,2.87,4.28,-4.02,75,0x0,
10,1338,2023-12-23T02:36:27,3.48,4.28,-1.52,100,0x0,
3,1338,2023-12-23T03:02:35,2.73,4.25,-4.25,68,0x0,
5,1338,2023-12-23T03:29:17,2.8,4.27,-4.57,71,0x0,
10,1339,2023-12-23T03:36:27,3.49,4.27,-1.9,99,0x0,
3,1339,2023-12-23T04:02:35,2.75,4.25,-3.68,66,0x0,
5,1339,2023-12-23T04:29:17,2.92,4.28,-3.02,66,0x0,
10,1340,2023-12-23T04:36:27,3.48,4.27,-1.77,99,0x0,
3,1340,2023-12-23T05:02:35,2.74,4.25,-2.62,63,0x0,
5,1340,2023-12-23T05:29:17,2.55,4.27,-2.11,64,0x0,
10,1341,2023-12-23T05:36:27,3.48,4.27,-1.45,100,0x0,
3,1341,2023-12-23T06:02:35,2.79,4.26,-1.7,60,0x0,
5,1341,2023-12-23T06:29:17,2.59,4.28,-1.91,61,0x0,
10,1342,2023-12-23T06:36:27,3.48,4.27,-1.31,100,0x0,
3,1342,2023-12-23T07:02:35,2.85,4.25,-2.47,62,0x0,
5,1342,2023-12-23T07:29:17,2.95,4.27,-1.26,63,0x0,
10,1343,2023-12-23T07:36:27,3.49,4.27,-1.25,100,0x0,
3,1343,2023-12-23T08:02:35,2.92,4.26,-1.67,60,0x0,
5,1343,2023-12-23T08:29:17,2.61,4.28,-1.25,59,0x0,
10,1344,2023-12-23T08:36:27,3.49,4.27,-1.16,100,0x0,
3,1344,2023-12-23T09:02:35,2.88,4.26,1.77,49,0x0,
5,1344,2023-12-23T09:29:17,2.86,4.27,0.41,58,0x0,
10,1345,2023-12-23T09:36:27,3.48,4.28,-1.32,100,0x2,RFM95_NO_REPLY
3,1345,2023-12-23T10:02:35,2.79,4.27,-3.51,67,0x2,RFM95_NO_REPLY
5,1345,2023-12-23T10:29:17,2.86,4.28,-4.21,72,0x2,RFM95_NO_REPLY
10,1346,2023-12-23T10:36:27,3.49,4.27,-1.48,100,0x0,
3,1346,2023-12-23T11:02:35,2.93,4.26,-4.84,71,0x0,
5,1346,2023-12-23T11:29:17,2.95,4.27,-4.67,74,0x0,
10,1347,2023-12-23T11:36:27,3.49,4.27,-1.79,100,0x0,
3,1347,2023-12-23T12:02:35,2.61,4.26,-5.04,69,0x0,
5,1347,2023-12-23T12:29:17,2.55,4.27,-5.07,71,0x0,
10,1348,2023-12-23T12:36:27,3.48,4.27,-2.04,99,0x0,
3,1348,2023-12-23T13:02:35,2.63,4.25,-5.84,72,0x0,
5,1348,2023-12-23T13:29:17,2.69,4.27,-5.42,75,0x0,
10,1349,2023-12-23T13:36:27,3.49,4.27,-2.18,99,0x0,
3,1349,2023-12-23T14:02:35,2.71,4.25,-7.44,73,0x0,
5,1349,2023-12-23T14:29:17,2.69,4.27,-8.2,79,0x0,
10,1350,2023-12-23T14:36:27,3.48,4.27,-2.27,99,0x0,
3,1350,2023-12-23T15:02:35,2.68,4.25,-10.21,82,0x0,
5,1350,2023-12-23T15:29:17,2.82,4.27,-8.89,83,0x0,
10,1351,2023-12-23T15:36:27,3.48,4.27,-2.41,99,0x0,
3,1351,2023-12-23T16:02:35,2.93,4.25,-10.06,82,0x0,
5,1351,2023-12-23T16:29:17,2.66,4.27,-9.45,84,0x0,
10,1352,2023-12-23T16:36:27,3.49,4.27,-2.61,99,0x0,
3,1352,2023-12-23T17:02:35,3.03,4.25,-12.58,88,0x0,
5,1352,2023-12-23T17:29:17,2.63,4.27,-12.54,89,0x0,
10,1353,2023-12-23T17:36:27,3.49,4.28,-3.05,98,0x0,
3,1353,2023-12-23T18:02:35,2.88,4.25,-16.54,84,0x0,
