EM40647,Port 1,Port 1,Port 1,Port 2,Port 2,Port 2,Port 3,Port 3,Port 3,Port 4,Port 4,Port 4,Port 5,Port 5,Port 5
36866 records,5TE Moisture/Temp/EC,5TE Moisture/Temp/EC,5TE Moisture/Temp/EC,5TE Moisture/Temp/EC,5TE Moisture/Temp/EC,5TE Moisture/Temp/EC,5TE Moisture/Temp/EC,5TE Moisture/Temp/EC,5TE Moisture/Temp/EC,5TE Moisture/Temp/EC,5TE Moisture/Temp/EC,5TE Moisture/Temp/EC,5TE Moisture/Temp/EC,5TE Moisture/Temp/EC,5TE Moisture/Temp/EC
Measurement Time,m³/m³ VWC,°C Temp,mS/cm EC Bulk,m³/m³ VWC,°C Temp,mS/cm EC Bulk,m³/m³ VWC,°C Temp,mS/cm EC Bulk,m³/m³ VWC,°C Temp,mS/cm EC Bulk,m³/m³ VWC,°C Temp,mS/cm EC Bulk
8/31/2009 11:40 PM,0.136,3.4,0.00,0.097,5.2,0.01,0.137,2.6,0.01,0.091,6.9,0.00,0.036,5.3,0.00
8/31/2009 11:45 PM,0.136,3.0,0.00,0.097,4.7,0.00,0.137,2.2,0.01,0.090,6.3,0.00,0.036,4.7,0.00
8/31/2009 11:50 PM,0.136,2.5,0.00,0.097,4.0,0.01,0.137,1.8,0.00,0.090,5.4,0.00,0.035,3.9,0.00
8/31/2009 11:55 PM,0.135,2.3,0.00,0.097,3.7,0.01,0.137,1.6,0.00,0.090,5.4,0.00,0.035,3.3,0.00
9/1/2009 12:00 AM,0.135,2.0,0.00,0.097,3.5,0.01,0.137,1.5,0.01,0.089,5.2,0.00,0.035,2.7,0.01
9/1/2009 12:05 AM,0.135,1.9,0.00,0.097,3.4,0.00,0.136,1.5,0.01,0.088,4.9,0.00,0.035,2.3,0.00
9/1/2009 12:10 AM,0.135,1.9,0.00,0.097,3.3,0.01,0.136,1.4,0.00,0.088,4.4,0.00,0.035,2.0,0.00
9/1/2009 12:15 AM,0.135,1.7,0.00,0.097,2.8,0.01,0.136,1.1,0.00,0.087,3.6,0.00,0.035,1.5,0.00
9/1/2009 12:20 AM,0.135,1.5,0.00,0.097,2.3,0.01,0.135,0.8,0.01,0.086,2.9,0.00,0.035,1.0,0.00
9/1/2009 12:25 AM,0.135,1.3,0.00,0.098,1.7,0.01,0.134,0.5,0.00,0.086,2.2,0.00,0.034,0.5,0.00
9/1/2009 12:30 AM,0.134,0.9,0.00,0.098,1.1,0.01,0.133,0.1,0.01,0.085,1.4,0.00,0.034,0.0,0.00
9/1/2009 12:35 AM,0.134,0.5,0.00,0.098,0.6,0.01,0.133,-0.1,0.00,0.084,0.8,0.00,0.034,-0.3,0.00
9/1/2009 12:40 AM,0.134,0.2,0.00,0.098,0.2,0.01,0.132,-0.3,0.00,0.083,0.4,0.00,0.034,-0.6,0.00
9/1/2009 12:45 AM,0.133,-0.1,0.00,0.098,-0.3,0.01,0.131,-0.6,0.00,0.082,-0.2,0.00,0.034,-0.9,0.01
9/1/2009 12:50 AM,0.133,-0.3,0.00,0.098,-0.6,0.01,0.130,-0.7,0.00,0.081,-0.6,0.00,0.033,-1.1,0.00
9/1/2009 12:55 AM,0.133,-0.4,0.00,0.099,-0.7,0.01,0.129,-0.6,0.00,0.080,-0.7,0.00,0.032,-1.1,0.01
9/1/2009 1:00 AM,0.133,-0.4,0.00,0.100,-0.6,0.01,0.128,-0.6,0.00,0.079,-0.7,0.00,0.032,-1.1,0.01
9/1/2009 1:05 AM,0.133,-0.5,0.00,0.100,-0.7,0.01,0.127,-0.6,0.00,0.078,-0.7,0.00,0.032,-1.1,0.01
9/1/2009 1:10 AM,0.132,-0.5,0.00,0.101,-0.8,0.01,0.126,-0.6,0.00,0.078,-0.8,0.00,0.032,-1.1,0.01
9/1/2009 1:15 AM,0.132,-0.5,0.00,0.101,-0.8,0.01,0.126,-0.6,0.00,0.077,-0.8,0.00,0.031,-1.1,0.00
9/1/2009 1:20 AM,0.131,-0.5,0.00,0.102,-0.8,0.01,0.125,-0.6,0.00,0.077,-0.8,0.00,0.031,-1.2,0.00
9/1/2009 1:25 AM,0.131,-0.4,0.00,0.102,-0.7,0.01,0.125,-0.6,0.00,0.076,-0.7,0.00,0.030,-1.1,0.01
9/1/2009 1:30 AM,0.131,-0.4,0.00,0.103,-0.6,0.01,0.124,-0.5,0.00,0.076,-0.6,0.00,0.030,-1.0,0.00
9/1/2009 1:35 AM,0.131,-0.4,0.00,0.103,-0.5,0.01,0.124,-0.4,0.00,0.076,-0.5,0.00,0.030,-0.9,0.01
9/1/2009 1:40 AM,0.130,-0.3,0.00,0.103,-0.5,0.01,0.124,-0.4,0.00,0.075,-0.5,0.00,0.030,-0.8,0.01
9/1/2009 1:45 AM,0.130,-0.4,0.00,0.103,-0.5,0.01,0.124,-0.4,0.00,0.075,-0.6,0.00,0.030,-0.8,0.00
9/1/2009 1:50 AM,0.130,-0.3,0.00,0.104,-0.5,0.01,0.123,-0.4,0.00,0.075,-0.6,0.00,0.030,-0.8,0.00
9/1/2009 1:55 AM,0.130,-0.3,0.00,0.104,-0.5,0.01,0.123,-0.4,0.00,0.075,-0.6,0.00,0.030,-0.8,0.00
9/1/2009 2:00 AM,0.130,-0.4,0.00,0.104,-0.5,0.00,0.123,-0.5,0.00,0.074,-0.6,0.00,0.030,-0.8,0.01
9/1/2009 2:05 AM,0.130,-0.4,0.00,0.104,-0.7,0.01,0.122,-0.6,0.00,0.074,-0.8,0.00,0.030,-1.0,0.00
9/1/2009 2:10 AM,0.129,-0.7,0.00,0.104,-0.8,0.00,0.122,-0.7,0.00,0.074,-1.0,0.00,0.029,-1.2,0.00
9/1/2009 2:15 AM,0.129,-0.7,0.00,0.104,-1.0,0.00,0.121,-0.8,0.00,0.074,-1.2,0.00,0.029,-1.3,0.00
9/1/2009 2:20 AM,0.129,-0.9,0.00,0.104,-1.1,0.01,0.121,-0.9,0.00,0.074,-1.4,0.00,0.028,-1.5,0.00
9/1/2009 2:25 AM,0.128,-0.9,0.00,0.104,-1.3,0.00,0.121,-1.0,0.00,0.073,-1.6,0.00,0.028,-1.6,0.00
9/1/2009 2:30 AM,0.128,-1.0,0.00,0.104,-1.3,0.00,0.120,-1.0,0.00,0.073,-1.6,0.00,0.028,-1.8,0.00
9/1/2009 2:35 AM,0.127,-1.1,0.00,0.104,-1.5,0.00,0.120,-1.0,0.00,0.073,-1.7,0.00,0.028,-1.8,0.00
9/1/2009 2:40 AM,0.127,-1.1,0.00,0.104,-1.5,0.00,0.120,-1.1,0.00,0.073,-1.8,0.00,0.028,-1.9,0.00
9/1/2009 2:45 AM,0.126,-1.2,0.00,0.103,-1.5,0.01,0.119,-1.1,0.00,0.073,-1.8,0.00,0.027,-2.0,0.00
9/1/2009 2:50 AM,0.126,-1.2,0.00,0.103,-1.5,0.01,0.119,-1.1,0.00,0.073,-1.8,0.00,0.027,-2.0,0.00
9/1/2009 2:55 AM,0.126,-1.2,0.00,0.103,-1.5,0.01,0.119,-1.1,0.00,0.072,-1.9,0.00,0.027,-2.0,0.00
9/1/2009 3:00 AM,0.125,-1.3,0.00,0.103,-1.6,0.00,0.118,-1.2,0.00,0.072,-2.0,0.00,0.027,-2.1,0.00
9/1/2009 3:05 AM,0.125,-1.4,0.00,0.103,-1.7,0.00,0.118,-1.3,0.00,0.072,-2.1,0.00,0.026,-2.3,0.00
9/1/2009 3:10 AM,0.124,-1.6,0.00,0.103,-1.8,0.00,0.118,-1.4,0.00,0.072,-2.3,0.00,0.026,-2.5,0.00
9/1/2009 3:15 AM,0.124,-1.6,0.00,0.103,-1.9,0.01,0.117,-1.4,0.00,0.071,-2.3,0.00,0.026,-2.5,0.00
9/1/2009 3:20 AM,0.124,-1.7,0.00,0.103,-2.0,0.00,0.117,-1.5,0.00,0.071,-2.4,0.00,0.026,-2.6,0.00
9/1/2009 3:25 AM,0.123,-1.8,0.00,0.102,-2.1,0.00,0.117,-1.6,0.00,0.071,-2.5,0.00,0.025,-2.7,0.01
9/1/2009 3:30 AM,0.123,-1.9,0.00,0.102,-2.2,0.00,0.117,-1.6,0.00,0.071,-2.6,0.00,0.025,-2.7,0.00
9/1/2009 3:35 AM,0.122,-1.9,0.00,0.101,-2.2,0.00,0.117,-1.6,0.00,0.071,-2.5,0.00,0.025,-2.7,0.00
9/1/2009 3:40 AM,0.121,-1.9,0.00,0.101,-2.2,0.01,0.116,-1.6,0.00,0.071,-2.6,0.00,0.025,-2.7,0.00
9/1/2009 3:45 AM,0.121,-2.0,0.00,0.101,-2.3,0.01,0.116,-1.7,0.00,0.071,-2.7,0.00,0.024,-2.9,0.00
9/1/2009 3:50 AM,0.121,-2.1,0.00,0.101,-2.5,0.01,0.116,-1.8,0.00,0.070,-2.8,0.00,0.023,-3.0,0.00
9/1/2009 3:55 AM,0.121,-2.2,0.00,0.101,-2.5,0.01,0.115,-1.8,0.00,0.070,-2.8,0.00,0.023,-3.0,0.00
9/1/2009 4:00 AM,0.121,-2.2,0.00,0.101,-2.4,0.00,0.115,-1.8,0.00,0.070,-2.8,0.00,0.023,-3.0,0.00
9/1/2009 4:05 AM,0.121,-2.2,0.00,0.100,-2.5,0.00,0.115,-1.8,0.00,0.070,-2.8,0.00,0.023,-3.0,0.00
9/1/2009 4:10 AM,0.120,-2.2,0.00,0.100,-2.5,0.00,0.115,-1.8,0.00,0.070,-2.8,0.00,0.023,-3.0,0.00
9/1/2009 4:15 AM,0.120,-2.2,0.00,0.100,-2.5,0.01,0.115,-1.9,0.00,0.069,-2.9,0.00,0.023,-3.1,0.00
9/1/2009 4:20 AM,0.120,-2.3,0.00,0.100,-2.6,0.00,0.114,-2.0,0.00,0.069,-3.0,0.00,0.022,-3.2,0.00
9/1/2009 4:25 AM,0.119,-2.4,0.00,0.099,-2.7,0.00,0.114,-2.0,0.00,0.069,-3.1,0.00,0.022,-3.3,0.00
9/1/2009 4:30 AM,0.119,-2.5,0.00,0.098,-2.8,0.01,0.114,-2.1,0.00,0.069,-3.3,0.00,0.022,-3.4,0.01
9/1/2009 4:35 AM,0.119,-2.5,0.00,0.098,-2.9,0.00,0.114,-2.1,0.00,0.069,-3.3,0.00,0.021,-3.5,0.00
9/1/2009 4:40 AM,0.119,-2.6,0.00,0.098,-2.9,0.01,0.113,-2.1,0.00,0.069,-3.3,0.00,0.021,-3.5,0.00
9/1/2009 4:45 AM,0.118,-2.5,0.00,0.098,-2.8,0.00,0.113,-2.1,0.00,0.069,-3.2,0.00,0.021,-3.5,0.00
9/1/2009 4:50 AM,0.118,-2.5,0.00,0.097,-2.7,0.01,0.113,-1.9,0.00,0.068,-3.0,0.00,0.021,-3.4,0.01
9/1/2009 4:55 AM,0.118,-2.4,0.00,0.097,-2.5,0.01,0.112,-1.8,0.00,0.069,-2.8,0.00,0.020,-3.2,0.00
9/1/2009 5:00 AM,0.118,-2.2,0.00,0.097,-2.4,0.01,0.112,-1.8,0.00,0.069,-2.7,0.00,0.020,-3.0,0.01
9/1/2009 5:05 AM,0.118,-2.1,0.00,0.096,-2.4,0.01,0.112,-1.8,0.00,0.069,-2.7,0.00,0.020,-3.0,0.00
9/1/2009 5:10 AM,0.118,-2.1,0.00,0.096,-2.4,0.01,0.112,-1.8,0.00,0.069,-2.6,0.00,0.020,-3.0,0.00
9/1/2009 5:15 AM,0.118,-2.2,0.00,0.096,-2.5,0.00,0.112,-1.9,0.00,0.068,-2.8,0.00,0.020,-3.0,0.00
9/1/2009 5:20 AM,0.117,-2.3,0.00,0.095,-2.6,0.01,0.112,-2.0,0.00,0.068,-3.0,0.00,0.020,-3.2,0.00
9/1/2009 5:25 AM,0.117,-2.3,0.00,0.095,-2.7,0.01,0.111,-2.0,0.00,0.068,-3.0,0.00,0.020,-3.3,0.00
9/1/2009 5:30 AM,0.117,-2.3,0.00,0.095,-2.7,0.00,0.111,-2.0,0.00,0.068,-3.0,0.00,0.020,-3.3,0.00
9/1/2009 5:35 AM,0.117,-2.3,0.00,0.094,-2.7,0.01,0.111,-1.9,0.00,0.068,-3.0,0.00,0.019,-3.3,0.00
9/1/2009 5:40 AM,0.117,-2.4,0.00,0.094,-2.8,0.01,0.110,-2.1,0.00,0.068,-3.2,0.00,0.019,-3.4,0.00
9/1/2009 5:45 AM,0.117,-2.5,0.00,0.093,-2.9,0.01,0.110,-2.1,0.00,0.068,-3.3,0.00,0.019,-3.5,0.00
9/1/2009 5:50 AM,0.117,-2.5,0.00,0.093,-2.8,0.00,0.110,-2.1,0.00,0.068,-3.1,0.00,0.019,-3.4,0.00
9/1/2009 5:55 AM,0.117,-2.4,0.00,0.093,-2.8,0.00,0.109,-2.0,0.00,0.068,-3.0,0.00,0.019,-3.3,0.00
9/1/2009 6:00 AM,0.116,-2.4,0.00,0.092,-2.7,0.01,0.109,-2.0,0.00,0.067,-3.0,0.00,0.018,-3.3,0.00
9/1/2009 6:05 AM,0.116,-2.4,0.00,0.092,-2.7,0.01,0.109,-2.0,0.00,0.067,-3.0,0.00,0.018,-3.3,0.00
9/1/2009 6:10 AM,0.116,-2.5,0.00,0.091,-2.7,0.00,0.108,-2.0,0.00,0.067,-3.0,0.00,0.018,-3.4,0.00
9/1/2009 6:15 AM,0.116,-2.5,0.00,0.091,-2.8,0.01,0.108,-2.1,0.00,0.067,-3.1,0.00,0.018,-3.5,0.00
9/1/2009 6:20 AM,0.115,-2.5,0.00,0.090,-2.9,0.01,0.107,-2.1,0.00,0.067,-3.2,0.00,0.018,-3.5,0.00
9/1/2009 6:25 AM,0.116,-2.5,0.00,0.090,-2.8,0.01,0.107,-2.1,0.00,0.066,-3.1,0.00,0.018,-3.5,0.00
9/1/2009 6:30 AM,0.115,-2.5,0.00,0.090,-2.8,0.01,0.107,-2.0,0.00,0.066,-3.0,0.00,0.017,-3.5,0.00
9/1/2009 6:35 AM,0.115,-2.4,0.00,0.090,-2.6,0.01,0.107,-2.0,0.00,0.066,-2.9,0.00,0.017,-3.3,0.00
9/1/2009 6:40 AM,0.115,-2.3,0.00,0.090,-2.5,0.01,0.106,-1.9,0.00,0.066,-2.8,0.00,0.017,-3.2,0.00
9/1/2009 6:45 AM,0.115,-2.2,0.00,0.089,-2.5,0.00,0.106,-1.9,0.00,0.066,-2.8,0.00,0.017,-3.1,0.00
9/1/2009 6:50 AM,0.115,-2.2,0.00,0.088,-2.6,0.01,0.106,-1.9,0.00,0.066,-2.8,0.00,0.017,-3.1,0.00
9/1/2009 6:55 AM,0.115,-2.2,0.00,0.088,-2.5,0.00,0.105,-1.9,0.00,0.066,-2.7,0.00,0.017,-3.1,0.00
9/1/2009 7:00 AM,0.115,-2.1,0.00,0.088,-2.5,0.01,0.105,-1.8,0.00,0.066,-2.7,0.00,0.017,-3.0,0.00
9/1/2009 7:05 AM,0.114,-2.1,0.00,0.087,-2.5,0.01,0.104,-1.8,0.00,0.066,-2.7,0.00,0.017,-3.0,0.00
9/1/2009 7:10 AM,0.115,-2.2,0.00,0.086,-2.6,0.00,0.104,-2.0,0.00,0.065,-2.9,0.00,0.017,-3.2,0.00
9/1/2009 7:15 AM,0.114,-2.5,0.00,0.086,-2.9,0.00,0.104,-2.3,0.00,0.065,-3.2,0.00,0.017,-3.4,0.00
9/1/2009 7:20 AM,0.114,-2.5,0.00,0.086,-2.9,0.00,0.103,-2.3,0.00,0.064,-3.3,0.00,0.017,-3.6,0.00
9/1/2009 7:25 AM,0.114,-2.6,0.00,0.085,-3.0,0.00,0.103,-2.3,0.00,0.064,-3.3,0.00,0.016,-3.7,0.00
9/1/2009 7:30 AM,0.114,-2.6,0.00,0.085,-3.1,0.00,0.103,-2.3,0.00,0.064,-3.4,0.00,0.016,-3.8,0.00
9/1/2009 7:35 AM,0.113,-2.7,0.00,0.084,-3.1,0.01,0.102,-2.3,0.00,0.063,-3.3,0.00,0.016,-3.7,0.00
9/1/2009 7:40 AM,0.113,-2.6,0.00,0.083,-2.9,0.00,0.102,-2.1,0.00,0.063,-3.1,0.00,0.016,-3.6,0.00
9/1/2009 7:45 AM,0.113,-2.5,0.00,0.083,-2.8,0.01,0.101,-2.0,0.00,0.063,-3.0,0.00,0.016,-3.5,0.00
9/1/2009 7:50 AM,0.113,-2.5,0.00,0.082,-2.8,0.01,0.101,-2.1,0.00,0.063,-3.0,0.00,0.016,-3.5,0.00
9/1/2009 7:55 AM,0.113,-2.5,0.00,0.082,-2.8,0.00,0.101,-2.1,0.00,0.063,-3.0,0.00,0.016,-3.5,0.00
9/1/2009 8:00 AM,0.112,-2.5,0.00,0.081,-2.8,0.01,0.101,-2.1,0.00,0.062,-3.0,0.00,0.016,-3.5,0.00
9/1/2009 8:05 AM,0.113,-2.5,0.00,0.080,-2.8,0.01,0.100,-2.2,0.00,0.062,-3.0,0.00,0.016,-3.5,0.00
9/1/2009 8:10 AM,0.113,-2.5,0.00,0.080,-3.0,0.01,0.100,-2.3,0.00,0.062,-3.3,0.00,0.016,-3.6,0.00
9/1/2009 8:15 AM,0.113,-2.6,0.00,0.079,-3.2,0.00,0.099,-2.5,0.00,0.061,-3.5,0.00,0.015,-3.9,0.00
9/1/2009 8:20 AM,0.112,-2.9,0.00,0.078,-3.5,0.00,0.099,-2.6,0.00,0.061,-3.8,0.00,0.015,-4.2,0.01
9/1/2009 8:25 AM,0.112,-2.9,0.00,0.077,-3.6,0.00,0.099,-2.7,0.00,0.061,-3.9,0.00,0.015,-4.3,0.00
9/1/2009 8:30 AM,0.112,-3.1,0.00,0.076,-3.7,0.00,0.098,-2.8,0.00,0.060,-4.0,0.00,0.015,-4.5,0.00
9/1/2009 8:35 AM,0.112,-3.2,0.00,0.075,-3.8,0.00,0.098,-2.8,0.00,0.060,-4.1,0.00,0.015,-4.7,0.00
9/1/2009 8:40 AM,0.111,-3.1,0.00,0.075,-3.8,0.01,0.097,-2.7,0.00,0.059,-4.0,0.00,0.015,-4.6,0.00
9/1/2009 8:45 AM,0.111,-3.1,0.00,0.074,-3.7,0.00,0.097,-2.7,0.00,0.059,-4.0,0.00,0.015,-4.5,0.00
9/1/2009 8:50 AM,0.110,-3.1,0.00,0.074,-3.7,0.00,0.096,-2.7,0.00,0.059,-4.0,0.00,0.015,-4.5,0.00
9/1/2009 8:55 AM,0.110,-3.2,0.00,0.073,-3.7,0.01,0.096,-2.7,0.00,0.058,-4.0,0.00,0.015,-4.6,0.00
9/1/2009 9:00 AM,0.110,-3.2,0.00,0.072,-3.8,0.00,0.095,-2.7,0.00,0.058,-4.1,0.00,0.015,-4.7,0.00
9/1/2009 9:05 AM,0.110,-3.2,0.00,0.071,-3.8,0.01,0.095,-2.7,0.00,0.058,-4.0,0.00,0.015,-4.6,0.00
9/1/2009 9:10 AM,0.110,-3.1,0.00,0.070,-3.6,0.00,0.095,-2.6,0.00,0.057,-3.8,0.00,0.014,-4.5,0.00
9/1/2009 9:15 AM,0.110,-3.0,0.00,0.070,-3.4,0.00,0.094,-2.4,0.00,0.057,-3.5,0.00,0.014,-4.3,0.00
9/1/2009 9:20 AM,0.110,-2.8,0.00,0.069,-3.2,0.00,0.094,-2.2,0.00,0.057,-3.2,0.00,0.014,-4.0,0.00
9/1/2009 9:25 AM,0.110,-2.6,0.00,0.069,-3.0,0.00,0.094,-2.2,0.00,0.057,-3.0,0.00,0.014,-3.8,0.00
9/1/2009 9:30 AM,0.110,-2.5,0.00,0.069,-2.9,0.01,0.093,-2.1,0.00,0.057,-2.9,0.00,0.015,-3.6,0.00
9/1/2009 9:35 AM,0.110,-2.4,0.00,0.068,-2.8,0.00,0.093,-2.0,0.00,0.056,-2.8,0.00,0.015,-3.5,0.00
9/1/2009 9:40 AM,0.110,-2.4,0.00,0.067,-2.7,0.01,0.093,-2.0,0.00,0.056,-2.7,0.00,0.015,-3.4,0.00
9/1/2009 9:45 AM,0.109,-2.4,0.00,0.067,-2.8,0.00,0.092,-2.1,0.00,0.056,-2.9,0.00,0.015,-3.5,0.00
9/1/2009 9:50 AM,0.109,-2.5,0.00,0.066,-3.1,0.01,0.092,-2.4,0.00,0.056,-3.3,0.00,0.015,-3.7,0.00
9/1/2009 9:55 AM,0.109,-2.7,0.00,0.066,-3.4,0.01,0.092,-2.6,0.00,0.055,-3.6,0.00,0.014,-4.0,0.00
9/1/2009 10:00 AM,0.109,-2.8,0.00,0.065,-3.6,0.01,0.091,-2.7,0.00,0.055,-3.9,0.00,0.014,-4.3,0.00
9/1/2009 10:05 AM,0.109,-2.9,0.00,0.065,-3.6,0.00,0.091,-2.7,0.00,0.055,-3.9,0.00,0.014,-4.4,0.00
9/1/2009 10:10 AM,0.108,-2.9,0.00,0.064,-3.6,0.00,0.090,-2.6,0.00,0.054,-3.8,0.00,0.014,-4.4,0.00
9/1/2009 10:15 AM,0.108,-2.9,0.00,0.064,-3.5,0.01,0.090,-2.6,0.00,0.054,-3.7,0.00,0.014,-4.2,0.00
9/1/2009 10:20 AM,0.108,-2.8,0.00,0.063,-3.5,0.00,0.090,-2.6,0.00,0.054,-3.7,0.00,0.014,-4.2,0.01
9/1/2009 10:25 AM,0.108,-3.0,0.00,0.062,-3.6,0.00,0.089,-2.7,0.00,0.053,-3.8,0.00,0.014,-4.4,0.00
9/1/2009 10:30 AM,0.108,-3.1,0.00,0.062,-3.8,0.01,0.089,-2.9,0.00,0.053,-4.1,0.00,0.013,-4.6,0.00
9/1/2009 10:35 AM,0.107,-3.4,0.00,0.061,-4.1,0.00,0.089,-3.1,0.00,0.053,-4.4,0.00,0.013,-4.8,0.01
9/1/2009 10:40 AM,0.107,-3.5,0.00,0.061,-4.3,0.01,0.088,-3.2,0.00,0.052,-4.5,0.00,0.013,-5.0,0.00
9/1/2009 10:45 AM,0.107,-3.5,0.00,0.060,-4.4,0.01,0.088,-3.3,0.00,0.052,-4.7,0.00,0.013,-5.2,0.00
9/1/2009 10:50 AM,0.107,-3.7,0.00,0.059,-4.5,0.01,0.088,-3.4,0.00,0.051,-4.8,0.00,0.013,-5.4,0.00
9/1/2009 10:55 AM,0.107,-3.8,0.00,0.058,-4.7,0.01,0.087,-3.5,0.00,0.051,-5.0,0.00,0.013,-5.5,0.00
9/1/2009 11:00 AM,0.106,-4.0,0.00,0.058,-4.8,0.01,0.087,-3.5,0.00,0.050,-5.0,0.00,0.013,-5.7,0.00
9/1/2009 11:05 AM,0.106,-4.0,0.00,0.057,-4.8,0.00,0.086,-3.6,0.00,0.050,-5.0,0.00,0.013,-5.7,0.00
9/1/2009 11:10 AM,0.106,-4.1,0.00,0.056,-4.9,0.00,0.086,-3.6,0.00,0.049,-5.0,0.00,0.013,-5.8,0.00
9/1/2009 11:15 AM,0.105,-4.1,0.00,0.056,-4.9,0.01,0.086,-3.6,0.00,0.049,-5.1,0.00,0.013,-5.9,0.00
9/1/2009 11:20 AM,0.105,-4.2,0.00,0.055,-5.0,0.01,0.085,-3.7,0.00,0.048,-5.1,0.00,0.013,-5.9,0.00
9/1/2009 11:25 AM,0.104,-4.2,0.00,0.054,-5.0,0.01,0.085,-3.7,0.01,0.048,-5.2,0.00,0.013,-5.9,0.00
9/1/2009 11:30 AM,0.105,-4.3,0.00,0.053,-5.0,0.01,0.084,-3.7,0.00,0.047,-5.2,0.00,0.013,-5.9,0.00
9/1/2009 11:35 AM,0.104,-4.3,0.00,0.053,-5.0,0.00,0.084,-3.7,0.01,0.047,-5.2,0.00,0.013,-5.9,0.00
9/1/2009 11:40 AM,0.104,-4.3,0.00,0.052,-5.0,0.00,0.083,-3.8,0.00,0.046,-5.2,0.00,0.013,-5.9,0.00
9/1/2009 11:45 AM,0.103,-4.3,0.00,0.051,-5.0,0.00,0.083,-3.8,0.00,0.045,-5.2,0.00,0.013,-5.9,0.00
9/1/2009 11:50 AM,0.103,-4.3,0.00,0.051,-5.1,0.01,0.082,-3.8,0.00,0.045,-5.2,0.00,0.013,-5.9,0.00
9/1/2009 11:55 AM,0.103,-4.2,0.00,0.050,-5.1,0.01,0.082,-3.8,0.00,0.044,-5.2,0.00,0.012,-6.0,0.00
9/1/2009 12:00 PM,0.103,-4.2,0.00,0.049,-5.1,0.01,0.081,-3.8,0.00,0.044,-5.2,0.00,0.012,-6.1,0.00
9/1/2009 12:05 PM,0.102,-4.2,0.00,0.048,-5.1,0.01,0.081,-3.8,0.00,0.044,-5.2,0.00,0.012,-6.1,0.00
9/1/2009 12:10 PM,0.102,-4.2,0.00,0.048,-5.0,0.00,0.080,-3.7,0.00,0.043,-5.0,0.00,0.012,-5.9,0.00
9/1/2009 12:15 PM,0.102,-4.1,0.00,0.047,-4.8,0.00,0.080,-3.5,0.00,0.043,-4.9,0.00,0.012,-5.8,0.00
9/1/2009 12:20 PM,0.102,-4.0,0.00,0.046,-4.6,0.00,0.080,-3.4,0.01,0.042,-4.7,0.00,0.012,-5.7,0.00
9/1/2009 12:25 PM,0.102,-3.9,0.00,0.046,-4.5,0.00,0.079,-3.4,0.00,0.042,-4.5,0.00,0.012,-5.5,0.00
9/1/2009 12:30 PM,0.101,-3.8,0.00,0.045,-4.4,0.00,0.079,-3.3,0.00,0.042,-4.4,0.00,0.012,-5.4,0.00
9/1/2009 12:35 PM,0.101,-3.8,0.00,0.045,-4.4,0.01,0.078,-3.3,0.00,0.041,-4.3,0.00,0.013,-5.3,0.00
9/1/2009 12:40 PM,0.102,-3.8,0.00,0.045,-4.3,0.01,0.078,-3.3,0.00,0.041,-4.3,0.00,0.013,-5.2,0.00
9/1/2009 12:45 PM,0.101,-3.8,0.00,0.044,-4.4,0.00,0.077,-3.4,0.00,0.040,-4.5,0.00,0.012,-5.4,0.00
9/1/2009 12:50 PM,0.101,-3.9,0.00,0.044,-4.6,0.01,0.077,-3.5,0.00,0.040,-4.7,0.00,0.012,-5.4,0.00
9/1/2009 12:55 PM,0.101,-4.0,0.00,0.043,-4.8,0.00,0.077,-3.7,0.00,0.040,-5.0,0.00,0.012,-5.7,0.00
9/1/2009 1:00 PM,0.101,-4.0,0.00,0.042,-4.9,0.01,0.076,-3.8,0.00,0.039,-5.1,0.00,0.012,-5.9,0.00
9/1/2009 1:05 PM,0.100,-4.1,0.00,0.042,-5.1,0.01,0.076,-3.9,0.00,0.038,-5.2,0.00,0.012,-6.0,0.00
9/1/2009 1:10 PM,0.101,-4.2,0.00,0.042,-5.2,0.01,0.075,-3.9,0.00,0.038,-5.4,0.00,0.012,-6.2,0.00
9/1/2009 1:15 PM,0.100,-4.4,0.00,0.041,-5.3,0.01,0.075,-4.0,0.00,0.038,-5.5,0.00,0.012,-6.4,0.00
9/1/2009 1:20 PM,0.100,-4.4,0.00,0.041,-5.4,0.00,0.074,-4.0,0.00,0.037,-5.6,0.00,0.012,-6.4,0.00
9/1/2009 1:25 PM,0.099,-4.5,0.00,0.040,-5.5,0.00,0.074,-4.1,0.00,0.036,-5.6,0.00,0.012,-6.5,0.01
9/1/2009 1:30 PM,0.099,-4.6,0.00,0.040,-5.6,0.00,0.074,-4.3,0.00,0.036,-5.7,0.00,0.012,-6.7,0.00
9/1/2009 1:35 PM,0.099,-4.6,0.00,0.040,-5.6,0.01,0.073,-4.3,0.00,0.035,-5.8,0.00,0.012,-6.7,0.00
9/1/2009 1:40 PM,0.099,-4.6,0.00,0.039,-5.7,0.00,0.073,-4.3,0.01,0.035,-5.8,0.00,0.012,-6.8,0.00
9/1/2009 1:45 PM,0.099,-4.7,0.00,0.039,-5.7,0.00,0.073,-4.4,0.00,0.034,-5.9,0.00,0.012,-6.8,0.00
9/1/2009 1:50 PM,0.098,-4.7,0.00,0.038,-5.8,0.00,0.072,-4.4,0.00,0.034,-5.9,0.00,0.012,-6.9,0.00
9/1/2009 1:55 PM,0.098,-4.7,0.00,0.038,-5.8,0.00,0.072,-4.4,0.00,0.034,-5.9,0.00,0.012,-6.9,0.00
