X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-3.500000e+01,5.000000e-02,
0,3.531250e+00,3.531250e+00,
1,3.593750e+00,3.593750e+00,
2,3.531250e+00,3.593750e+00,
3,3.593750e+00,3.500000e+00,
4,3.531250e+00,3.531250e+00,
5,3.593750e+00,3.593750e+00,
6,3.531250e+00,3.562500e+00,
7,3.593750e+00,3.531250e+00,
8,3.531250e+00,3.531250e+00,
9,3.593750e+00,3.593750e+00,
10,3.531250e+00,3.531250e+00,
11,3.593750e+00,3.593750e+00,
12,3.531250e+00,3.531250e+00,
13,3.593750e+00,3.593750e+00,
14,3.531250e+00,3.531250e+00,
15,3.593750e+00,3.593750e+00,
16,3.531250e+00,3.593750e+00,
17,3.593750e+00,3.500000e+00,
18,3.531250e+00,3.531250e+00,
19,3.593750e+00,3.593750e+00,
20,3.531250e+00,3.531250e+00,
21,3.593750e+00,3.593750e+00,
22,3.531250e+00,3.531250e+00,
23,3.593750e+00,3.593750e+00,
24,3.531250e+00,3.531250e+00,
25,3.593750e+00,3.593750e+00,
26,3.531250e+00,3.531250e+00,
27,3.593750e+00,3.593750e+00,
28,3.531250e+00,3.500000e+00,
29,3.593750e+00,3.593750e+00,
30,3.531250e+00,3.531250e+00,
31,3.593750e+00,3.593750e+00,
32,3.593750e+00,3.531250e+00,
33,3.500000e+00,3.593750e+00,
34,3.531250e+00,3.500000e+00,
35,3.593750e+00,3.593750e+00,
36,3.531250e+00,3.531250e+00,
37,3.593750e+00,3.593750e+00,
38,3.531250e+00,3.531250e+00,
39,3.593750e+00,3.593750e+00,
40,3.531250e+00,3.531250e+00,
41,3.593750e+00,3.593750e+00,
42,3.531250e+00,3.531250e+00,
43,3.593750e+00,3.593750e+00,
44,3.531250e+00,3.531250e+00,
45,3.593750e+00,3.593750e+00,
46,3.531250e+00,3.531250e+00,
47,3.593750e+00,3.593750e+00,
48,3.531250e+00,3.531250e+00,
49,3.593750e+00,3.593750e+00,
50,3.531250e+00,3.531250e+00,
51,3.593750e+00,3.593750e+00,
52,3.531250e+00,3.531250e+00,
53,3.593750e+00,3.593750e+00,
54,3.531250e+00,3.531250e+00,
55,3.593750e+00,3.593750e+00,
56,3.531250e+00,3.531250e+00,
57,3.593750e+00,3.593750e+00,
58,3.531250e+00,3.531250e+00,
59,3.593750e+00,3.593750e+00,
60,3.531250e+00,3.531250e+00,
61,3.593750e+00,3.593750e+00,
62,3.531250e+00,3.531250e+00,
63,3.593750e+00,3.593750e+00,
64,3.531250e+00,3.531250e+00,
65,3.593750e+00,3.593750e+00,
66,3.531250e+00,3.531250e+00,
67,3.593750e+00,3.593750e+00,
68,3.531250e+00,3.531250e+00,
69,3.593750e+00,3.593750e+00,
70,3.531250e+00,3.531250e+00,
71,3.593750e+00,3.593750e+00,
72,3.531250e+00,3.531250e+00,
73,3.593750e+00,3.593750e+00,
74,3.531250e+00,3.531250e+00,
75,3.593750e+00,3.593750e+00,
76,3.531250e+00,3.531250e+00,
77,3.593750e+00,3.593750e+00,
78,3.531250e+00,3.531250e+00,
79,3.593750e+00,3.593750e+00,
80,3.531250e+00,3.531250e+00,
81,3.593750e+00,3.593750e+00,
82,3.531250e+00,3.531250e+00,
83,3.593750e+00,3.593750e+00,
84,3.531250e+00,3.531250e+00,
85,3.593750e+00,3.593750e+00,
86,3.531250e+00,3.531250e+00,
87,3.593750e+00,3.593750e+00,
88,3.531250e+00,3.531250e+00,
89,3.593750e+00,3.593750e+00,
90,3.531250e+00,3.593750e+00,
91,3.593750e+00,3.500000e+00,
92,3.531250e+00,3.593750e+00,
93,3.593750e+00,3.500000e+00,
94,3.531250e+00,3.593750e+00,
95,3.593750e+00,3.500000e+00,
96,3.531250e+00,3.531250e+00,
97,3.593750e+00,3.593750e+00,
98,3.531250e+00,3.531250e+00,
99,3.593750e+00,3.593750e+00,
100,3.531250e+00,3.531250e+00,
101,3.593750e+00,3.593750e+00,
102,3.531250e+00,3.593750e+00,
103,3.593750e+00,3.500000e+00,
104,3.531250e+00,3.531250e+00,
105,3.593750e+00,3.593750e+00,
106,3.531250e+00,3.531250e+00,
107,3.593750e+00,3.593750e+00,
108,3.531250e+00,3.531250e+00,
109,3.593750e+00,3.593750e+00,
110,3.593750e+00,3.593750e+00,
111,3.531250e+00,3.500000e+00,
112,3.531250e+00,3.500000e+00,
113,3.593750e+00,3.593750e+00,
114,3.531250e+00,3.531250e+00,
115,3.593750e+00,3.593750e+00,
116,3.531250e+00,3.593750e+00,
117,3.593750e+00,3.500000e+00,
118,3.531250e+00,3.531250e+00,
119,3.593750e+00,3.593750e+00,
120,3.531250e+00,3.531250e+00,
121,3.593750e+00,3.593750e+00,
122,3.531250e+00,3.531250e+00,
123,3.593750e+00,3.593750e+00,
124,3.531250e+00,3.593750e+00,
125,3.593750e+00,3.500000e+00,
126,3.531250e+00,3.531250e+00,
127,3.593750e+00,3.593750e+00,
128,3.531250e+00,3.531250e+00,
129,3.593750e+00,3.593750e+00,
130,3.531250e+00,3.531250e+00,
131,3.593750e+00,3.593750e+00,
132,3.531250e+00,3.531250e+00,
133,3.593750e+00,3.593750e+00,
134,3.593750e+00,3.531250e+00,
135,3.531250e+00,3.593750e+00,
136,3.531250e+00,3.531250e+00,
137,3.593750e+00,3.593750e+00,
138,3.531250e+00,3.531250e+00,
139,3.593750e+00,3.593750e+00,
140,3.531250e+00,3.531250e+00,
141,3.593750e+00,3.593750e+00,
142,3.531250e+00,3.531250e+00,
143,3.593750e+00,3.593750e+00,
144,3.593750e+00,3.531250e+00,
145,3.531250e+00,3.593750e+00,
146,3.531250e+00,3.531250e+00,
147,3.593750e+00,3.593750e+00,
148,3.531250e+00,3.531250e+00,
149,3.593750e+00,3.593750e+00,
150,3.531250e+00,3.593750e+00,
151,3.593750e+00,3.531250e+00,
152,3.531250e+00,3.531250e+00,
153,3.593750e+00,3.593750e+00,
154,3.531250e+00,3.531250e+00,
155,3.593750e+00,3.593750e+00,
156,3.531250e+00,3.531250e+00,
157,3.593750e+00,3.593750e+00,
158,3.531250e+00,3.531250e+00,
159,3.593750e+00,3.593750e+00,
160,3.531250e+00,3.531250e+00,
161,3.593750e+00,3.593750e+00,
162,3.531250e+00,3.531250e+00,
163,3.593750e+00,3.593750e+00,
164,3.593750e+00,3.531250e+00,
165,3.531250e+00,3.593750e+00,
166,3.531250e+00,3.531250e+00,
167,3.593750e+00,3.593750e+00,
168,3.531250e+00,3.531250e+00,
169,3.593750e+00,3.593750e+00,
170,3.531250e+00,3.531250e+00,
171,3.593750e+00,3.593750e+00,
172,3.531250e+00,3.531250e+00,
173,3.593750e+00,3.593750e+00,
174,3.531250e+00,3.531250e+00,
175,3.593750e+00,3.593750e+00,
176,3.531250e+00,3.531250e+00,
177,3.593750e+00,3.593750e+00,
178,3.531250e+00,3.531250e+00,
179,3.593750e+00,3.593750e+00,
180,3.531250e+00,3.531250e+00,
181,3.593750e+00,3.593750e+00,
182,3.531250e+00,3.531250e+00,
183,3.593750e+00,3.593750e+00,
184,3.531250e+00,3.531250e+00,
185,3.593750e+00,3.593750e+00,
186,3.531250e+00,3.531250e+00,
187,3.593750e+00,3.593750e+00,
188,3.531250e+00,3.531250e+00,
189,3.593750e+00,3.593750e+00,
190,3.531250e+00,3.531250e+00,
191,3.593750e+00,3.593750e+00,
192,3.531250e+00,3.531250e+00,
193,3.593750e+00,3.593750e+00,
194,3.531250e+00,3.531250e+00,
195,3.593750e+00,3.593750e+00,
196,3.531250e+00,3.531250e+00,
197,3.593750e+00,3.593750e+00,
198,3.531250e+00,3.531250e+00,
199,3.593750e+00,3.593750e+00,
